strategy,budget,class_id,support,recall,f1
random,200,56,12137,0.2882919996704293,0.4408466675066146
random,200,163,1741,0.16427340608845492,0.08127308894572322
random,200,174,1507,0.0,0.0
random,200,48,3361,0.33115144302290983,0.39280042350449973
random,200,38,193,0.05699481865284974,0.07457627118644068
random,200,69,1866,0.006430868167202572,0.00768984299903877
random,200,104,1744,0.08887614678899082,0.07599901936749204
random,200,47,618,0.016181229773462782,0.024125452352231604
random,200,66,1955,0.005626598465473146,0.008043875685557587
random,200,10,1004,0.2101593625498008,0.26557583385777217
random,200,109,393,0.0,0.0
random,200,26,807,0.01858736059479554,0.02506265664160401
random,500,56,12137,0.5854824091620664,0.6621319418561312
random,500,163,1741,0.14417001723147616,0.10896461905795529
random,500,174,1507,0.006635700066357001,0.005192107995846314
random,500,48,3361,0.432311811960726,0.5099140200035094
random,500,38,193,0.06217616580310881,0.0784313725490196
random,500,69,1866,0.026259378349410504,0.01598173515981735
random,500,104,1744,0.0911697247706422,0.09572546658639373
random,500,47,618,0.021035598705501618,0.030732860520094562
random,500,66,1955,0.0020460358056265983,0.0032414910858995136
random,500,10,1004,0.20418326693227093,0.27553763440860213
random,500,109,393,0.0,0.0
random,500,26,807,0.05328376703841388,0.07452339688041594
random,1000,56,12137,0.8847326357419462,0.78701260627382
random,1000,163,1741,0.15278575531303848,0.14571350314982195
random,1000,174,1507,0.0072992700729927005,0.008497489378138278
random,1000,48,3361,0.8310026777744719,0.7751873438800999
random,1000,38,193,0.06217616580310881,0.0784313725490196
random,1000,69,1866,0.07181136120042872,0.06359753203607024
random,1000,104,1744,0.021788990825688075,0.027879677182685254
random,1000,47,618,0.18446601941747573,0.22178988326848248
random,1000,66,1955,0.0025575447570332483,0.00429000429000429
random,1000,10,1004,0.3904382470119522,0.3957597173144876
random,1000,109,393,0.0,0.0
random,1000,26,807,0.08798017348203221,0.05963880722385552
margin,200,56,12137,0.5925681799456208,0.6497718751411664
margin,200,163,1741,0.11315336013785181,0.09321031464395553
margin,200,174,1507,0.013271400132714002,0.006046863189720333
margin,200,48,3361,0.009223445403153823,0.016158457127964557
margin,200,38,193,0.06735751295336788,0.06190476190476191
margin,200,69,1866,0.04662379421221865,0.030687830687830688
margin,200,104,1744,0.7276376146788991,0.3911837237977805
margin,200,47,618,0.006472491909385114,0.01098901098901099
margin,200,66,1955,0.0025575447570332483,0.0040290088638195
margin,200,10,1004,0.19721115537848605,0.21890547263681592
margin,200,109,393,0.0,0.0
margin,200,26,807,0.011152416356877323,0.016260162601626018
margin,500,56,12137,0.6078932190821456,0.6879895561357703
margin,500,163,1741,0.2630672027570362,0.17741623087352315
margin,500,174,1507,0.1705374917053749,0.09936207229847284
margin,500,48,3361,0.009520975900029753,0.017822333611807295
margin,500,38,193,0.6217616580310881,0.182648401826484
margin,500,69,1866,0.13558413719185422,0.09943014344664963
margin,500,104,1744,0.7219036697247706,0.49772682348290176
margin,500,47,618,0.008090614886731391,0.01440922190201729
margin,500,66,1955,0.0035805626598465474,0.004229607250755287
margin,500,10,1004,0.18127490039840638,0.2171837708830549
margin,500,109,393,0.0,0.0
margin,500,26,807,0.0037174721189591076,0.00684931506849315
margin,1000,56,12137,0.7072587954189667,0.7194401374512844
margin,1000,163,1741,0.3256748994830557,0.2475442043222004
margin,1000,174,1507,0.19442601194426012,0.20089132670551937
margin,1000,48,3361,0.504314192204701,0.5650941823637273
margin,1000,38,193,0.8756476683937824,0.26614173228346455
margin,1000,69,1866,0.13879957127545553,0.12091503267973856
margin,1000,104,1744,0.731651376146789,0.533779544028446
margin,1000,47,618,0.003236245954692557,0.0058309037900874635
margin,1000,66,1955,0.0020460358056265983,0.0030234315948601664
margin,1000,10,1004,0.13147410358565736,0.1925601750547046
margin,1000,109,393,0.0,0.0
margin,1000,26,807,0.04337050805452292,0.055955235811350916
absorber_random,200,56,12137,0.5532668699019527,0.5956182366507007
absorber_random,200,163,1741,0.2866168868466399,0.16964133945266022
absorber_random,200,174,1507,0.007962840079628402,0.0048367593712212815
absorber_random,200,48,3361,0.16959238321927997,0.253671562082777
absorber_random,200,38,193,0.06735751295336788,0.07103825136612021
absorber_random,200,69,1866,0.22990353697749197,0.1566837107377648
absorber_random,200,104,1744,0.43176605504587157,0.1889823064374451
absorber_random,200,47,618,0.3478964401294498,0.30604982206405695
absorber_random,200,66,1955,0.0020460358056265983,0.0029795158286778397
absorber_random,200,10,1004,0.7221115537848606,0.45213595260367945
absorber_random,200,109,393,0.0,0.0
absorber_random,200,26,807,0.007434944237918215,0.012
absorber_random,500,56,12137,0.7181346296448875,0.6821098763499766
absorber_random,500,163,1741,0.36128661688684666,0.20465267610216364
absorber_random,500,174,1507,0.09090909090909091,0.0577449947312961
absorber_random,500,48,3361,0.8714668253495983,0.6972979407213427
absorber_random,500,38,193,0.06735751295336788,0.06220095693779904
absorber_random,500,69,1866,0.35476956055734193,0.24532147489345932
absorber_random,500,104,1744,0.5819954128440367,0.3507862450319682
absorber_random,500,47,618,0.6245954692556634,0.49870801033591733
absorber_random,500,66,1955,0.0025575447570332483,0.004030632809351068
absorber_random,500,10,1004,0.750996015936255,0.5145001705902422
absorber_random,500,109,393,0.0,0.0
absorber_random,500,26,807,0.10285006195786865,0.05918003565062389
absorber_random,1000,56,12137,0.7176402735437093,0.7206387291606338
