strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
random,500,21,640,0.0,0.0,640,0.0,0.0
random,500,23,360,0.13333333333333333,0.15118110236220472,361,0.1329639889196676,0.1509433962264151
random,500,25,992,0.0020161290322580645,0.003964321110009911,992,0.0020161290322580645,0.003964321110009911
random,1000,21,640,0.0,0.0,640,0.0,0.0
random,1000,23,360,0.1,0.14007782101167315,361,0.0997229916897507,0.13980582524271845
random,1000,25,991,0.012108980827447022,0.023483365949119372,992,0.012096774193548387,0.02346041055718475
margin,500,21,639,0.0,0.0,640,0.0,0.0
margin,500,23,360,0.058333333333333334,0.08641975308641975,361,0.05817174515235457,0.08624229979466119
margin,500,25,991,0.0020181634712411706,0.003972194637537239,992,0.0020161290322580645,0.003968253968253968
margin,1000,21,638,0.0,0.0,640,0.0015625,0.0031201248049922
margin,1000,23,360,0.03888888888888889,0.06363636363636363,361,0.038781163434903045,0.06349206349206349
margin,1000,25,990,0.0030303030303030303,0.006012024048096192,992,0.0030241935483870967,0.006
badge,500,21,640,0.0,0.0,640,0.0,0.0
badge,500,23,361,0.036011080332409975,0.06467661691542288,361,0.036011080332409975,0.06467661691542288
badge,500,25,991,0.03229061553985873,0.061068702290076333,992,0.03225806451612903,0.061010486177311724
badge,1000,21,638,0.0,0.0,640,0.0,0.0
badge,1000,23,359,0.055710306406685235,0.09389671361502347,361,0.05817174515235457,0.09767441860465116
badge,1000,25,988,0.013157894736842105,0.02521823472356935,992,0.01310483870967742,0.025120772946859903
