strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12125,0.7628041237113402,0.7577420940521056,12137,0.762873856801516,0.7578473501125434
margin,1000,163,1738,0.18642117376294592,0.17880794701986755,1741,0.1878230901780586,0.18016528925619835
margin,1000,174,1503,0.10645375914836992,0.14446952595936793,1507,0.10816191108161911,0.14664867296446243
margin,1000,48,3357,0.23264819779565088,0.3154918198343769,3361,0.232966379053853,0.31591688521283035
margin,1000,38,190,0.8421052631578947,0.2484472049689441,193,0.844559585492228,0.25193199381761977
margin,1000,69,1863,0.11916264090177134,0.12167717182789806,1866,0.12004287245444802,0.12260536398467432
margin,1000,104,1736,0.7125576036866359,0.6436004162330905,1744,0.7138761467889908,0.6450777202072538
margin,1000,47,618,0.003236245954692557,0.005873715124816446,618,0.003236245954692557,0.005873715124816446
margin,1000,66,1954,0.0010235414534288639,0.0017801513128615932,1955,0.0010230179028132991,0.0017793594306049821
margin,1000,10,1004,0.008964143426294821,0.017374517374517374,1004,0.008964143426294821,0.017374517374517374
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.031017369727047148,0.043215211754537596,807,0.0322180916976456,0.04486626402070751
