method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count,head_train_samples,selected_mean_proto_distance
static,,0,all,5,2,0.5,2.0,220,0,0,0.699793602527732,0.5016674080915761,0.022617124394184167,0.04888243565190906,1857,0.7684248162616699,0.7157426871695756,377575,3,1,0.699793602527732,0.5016674080915761,0.022617124394184167,0.04888243565190906,1857,0.7684248162616699,0.7157426871695756,377575,3,1,,
active_head_ft,margin,500,all,5,2,0.5,2.0,220,4,90,0.7633365643785764,0.5463169023572433,0.038855909336211546,0.06867841174473709,1853,0.787716442757319,0.7555431161596488,377236,3,0,0.7632841829887713,0.5464999106871087,0.039310716208939146,0.06937399140497331,1857,0.78761835396941,0.7555026558231936,377575,3,0,1220,0.10818016529083252
active_head_ft,margin,1000,all,5,2,0.5,2.0,220,11,201,0.7814915222498383,0.566961477958809,0.060130010834236185,0.11582673249500497,1846,0.8028876766990704,0.7826117174086469,376912,2,0,0.7813524555353594,0.5672707834259754,0.061389337641357025,0.11798762317255894,1857,0.8026590743560882,0.7824609261124125,377575,2,0,2220,0.10752014070749283
active_head_ft,margin,2000,all,5,2,0.5,2.0,220,15,380,0.7917199788457273,0.5762754270388416,0.05646036916395222,0.11119393114109087,1842,0.8162289456687284,0.7931183051676406,376229,2,0,0.7913198396385072,0.5771237314665036,0.05815831987075929,0.1143381398936324,1857,0.8156419254452758,0.7928233852161207,377575,2,0,4220,0.10827721655368805
active_head_ft,margin,4000,all,5,2,0.5,2.0,220,36,735,0.7991544879812222,0.5783821696673979,0.08237232289950576,0.12744719445167627,1821,0.8237811189482782,0.8028308063511435,374852,2,0,0.7981997553807736,0.5800261025530906,0.08723747980613894,0.13560137273364062,1857,0.8224935443289413,0.802140235745592,377575,2,0,8220,0.10801101475954056
active_head_ft,badge,500,all,5,2,0.5,2.0,220,1,106,0.7643143807021572,0.553215815977016,0.021551724137931036,0.04455239530544932,1856,0.7808425807614614,0.7576155063461086,377222,3,0,0.764299182903834,0.5541121187145154,0.021540118470651588,0.04454571196689083,1857,0.780777329007482,0.7576078220500512,377575,3,0,1220,0.11356447637081146
active_head_ft,badge,1000,all,5,2,0.5,2.0,220,7,206,0.7780548840693201,0.567346902545198,0.07837837837837838,0.11361410443253477,1850,0.7954672702522694,0.7811721569846797,376859,2,0,0.7779549662799191,0.5686516320674054,0.0791599353796446,0.11514918099624315,1857,0.7952698139442494,0.7811816958326415,377575,2,0,2220,0.11342006176710129
active_head_ft,badge,2000,all,5,2,0.5,2.0,220,19,411,0.790016121602948,0.5801373696183193,0.15505984766050054,0.18012976396733735,1838,0.8094416424501689,0.7927880893539612,376121,2,0,0.7896529464725568,0.5821898879957051,0.16047388260635434,0.18677397177579858,1857,0.8088856518572469,0.792616960310409,377575,2,0,4220,0.1110972911119461
active_head_ft,badge,4000,all,5,2,0.5,2.0,220,40,794,0.7999126218582419,0.5892135676023379,0.20363236103467253,0.23749758190836145,1817,0.8248923808583377,0.8082717131281132,374701,1,0,0.7990682385716955,0.5920028904743413,0.21217016693591814,0.2470394571166615,1857,0.8238071906243792,0.8077215200745027,377575,1,0,8220,0.11048325896263123
