period,class_id,support,centroid_shift_from_ref,radius,delta_radius_from_ref,nearest_other_class,nearest_centroid_distance,delta_nearest_distance_from_ref,margin,delta_margin_from_ref,top_confusion_partner,top_confusion_partner_rate,confusion_partner_distance,ref_top_confusion_partner,ref_top_confusion_partner_distance,ref_distance_to_current_partner,delta_current_partner_distance_from_ref
M-2022-5,63,12327,0.39653515815734863,7.914039611816406,-0.06647109985351562,60,3.460667610168457,0.030186891555786133,-4.453372001647949,0.09665799140930176,60,0.10967794272734648,3.460667610168457,60,3.430480718612671,3.430480718612671,0.030186891555786133
M-2022-5,64,1122,0.660190224647522,7.090624809265137,0.1384124755859375,168,3.554090976715088,0.22238969802856445,-3.536533832550049,0.08397722244262695,168,0.04634581105169341,3.554090976715088,168,3.3317012786865234,3.3317012786865234,0.22238969802856445
M-2022-5,65,3554,0.07050194591283798,4.302384376525879,0.01576709747314453,109,4.444303035736084,-0.21537065505981445,0.14191865921020508,-0.23113775253295898,155,0.0061902082160945416,7.918078899383545,107,5.227299690246582,7.729735851287842,0.18834304809570312
M-2022-5,66,6479,0.7657147645950317,7.051736354827881,0.26538848876953125,143,4.8834614753723145,-0.24978351593017578,-2.1682748794555664,-0.515172004699707,115,0.035344960642074395,5.642980575561523,133,6.423084259033203,6.227684020996094,-0.5847034454345703
M-2022-5,67,1581,1.1945425271987915,7.603914737701416,-0.17415189743041992,13,3.4924309253692627,0.6415472030639648,-4.111483812332153,0.8156991004943848,13,0.16318785578747627,3.4924309253692627,46,4.160336494445801,2.850883722305298,0.6415472030639648
M-2022-5,68,8946,1.556856393814087,6.419184684753418,-0.9515624046325684,50,5.099465370178223,1.3615124225616455,-1.3197193145751953,2.313074827194214,153,0.026939414263357924,5.685239791870117,153,5.167975425720215,5.167975425720215,0.5172643661499023
M-2022-5,69,857,0.8734509944915771,6.569199085235596,-0.3410468101501465,105,4.653580665588379,0.35849761962890625,-1.9156184196472168,0.6995444297790527,104,0.039673278879813305,5.523277282714844,104,4.692135810852051,4.692135810852051,0.831141471862793
M-2022-5,70,2822,0.3317341208457947,7.685011386871338,-0.019866943359375,82,3.5607213973999023,-0.08799195289611816,-4.1242899894714355,-0.06812500953674316,82,0.10524450744153083,3.5607213973999023,82,3.6487133502960205,3.6487133502960205,-0.08799195289611816
M-2022-5,71,168702,0.2851676940917969,8.858857154846191,-0.005919456481933594,82,3.3049633502960205,0.07143139839172363,-5.553893804550171,0.07735085487365723,82,0.023467415916823747,3.3049633502960205,82,3.233531951904297,3.233531951904297,0.07143139839172363
M-2022-5,72,19739,0.24871915578842163,8.377975463867188,0.0073089599609375,82,4.099602699279785,0.42557311058044434,-4.278372764587402,0.41826415061950684,71,0.049698566290085615,4.122555255889893,71,3.974828004837036,3.974828004837036,0.14772725105285645
M-2022-5,73,31508,0.5662590861320496,5.723601818084717,0.14720869064331055,75,4.627103805541992,0.03294992446899414,-1.0964980125427246,-0.1142587661743164,82,0.006538022089628031,5.682494163513184,82,5.259551525115967,5.259551525115967,0.4229426383972168
M-2022-5,74,10715,1.4928302764892578,8.292203903198242,-0.40095043182373047,175,3.877429962158203,0.14040803909301758,-4.414773941040039,0.541358470916748,175,0.09090060662622491,3.877429962158203,77,4.056864261627197,3.7370219230651855,0.14040803909301758
M-2022-5,75,30933,0.17439080774784088,7.465072154998779,0.028084278106689453,82,3.5013227462768555,0.06755828857421875,-3.963749408721924,0.0394740104675293,71,0.04180001939676074,4.753565788269043,71,4.6311211585998535,4.6311211585998535,0.12244462966918945
M-2022-5,76,12560,1.1603724956512451,7.717772006988525,-0.2713932991027832,77,4.487553596496582,0.5827338695526123,-3.2302184104919434,0.8541271686553955,175,0.03160828025477707,4.539121150970459,175,3.9048197269439697,3.9048197269439697,0.6343014240264893
M-2022-5,77,80105,0.43788740038871765,9.463512420654297,-0.0073604583740234375,175,2.6265242099761963,-0.23640036582946777,-6.836988210678101,-0.22903990745544434,175,0.030410086761126023,2.6265242099761963,175,2.862924575805664,2.862924575805664,-0.23640036582946777
M-2022-5,78,54812,0.23368951678276062,7.0501813888549805,-0.037982940673828125,71,5.343835830688477,0.08967351913452148,-1.706345558166504,0.1276564598083496,175,0.01797051740494782,6.281948566436768,71,5.254162311553955,6.346036434173584,-0.0640878677368164
M-2022-5,79,28257,0.24986468255519867,8.094549179077148,-0.03390216827392578,175,2.8315136432647705,-0.2311840057373047,-5.263035535812378,-0.1972818374633789,77,0.07053119580988781,3.421015977859497,77,3.584693193435669,3.584693193435669,-0.16367721557617188
M-2022-5,80,4284,1.9978641271591187,7.625340461730957,0.1660003662109375,175,3.3738112449645996,-0.6459884643554688,-4.251529216766357,-0.8119888305664062,175,0.15943043884220354,3.3738112449645996,175,4.019799709320068,4.019799709320068,-0.6459884643554688
M-2022-5,81,8178,0.17461664974689484,5.026848793029785,-0.02869129180908203,40,6.208183765411377,0.09753656387329102,1.1813349723815918,0.12622785568237305,71,0.006113964294448521,7.394575595855713,71,7.446446418762207,7.446446418762207,-0.05187082290649414
M-2022-5,82,82376,1.1871404647827148,8.700113296508789,0.07167434692382812,71,3.3049633502960205,0.07143139839172363,-5.3951499462127686,-0.0002429485321044922,71,0.053704962610469066,3.3049633502960205,71,3.233531951904297,3.233531951904297,0.07143139839172363
M-2022-5,83,28362,0.3534091114997864,7.56196928024292,-0.03148031234741211,94,5.140390872955322,0.21196508407592773,-2.4215784072875977,0.24344539642333984,155,0.016077850645229534,6.951393127441406,155,6.851985454559326,6.851985454559326,0.09940767288208008
M-2022-5,84,2425,0.18146668374538422,5.030721664428711,0.04602670669555664,52,6.494742393493652,0.006661415100097656,1.4640207290649414,-0.039365291595458984,140,0.004536082474226804,7.155612945556641,153,6.771669864654541,7.224528789520264,-0.06891584396362305
M-2022-5,85,2268,0.31451132893562317,7.579239368438721,0.015632152557373047,142,7.624025821685791,0.24415206909179688,0.04478645324707031,0.22851991653442383,96,0.0048500881834215165,10.234551429748535,25,9.814266204833984,10.349699020385742,-0.11514759063720703
M-2022-5,86,26206,0.6165048480033875,8.099053382873535,-0.11722469329833984,61,3.1578116416931152,0.06193065643310547,-4.94124174118042,0.1791553497314453,61,0.07368541555369,3.1578116416931152,61,3.0958809852600098,3.0958809852600098,0.06193065643310547
M-2022-5,87,11488,0.17798328399658203,6.119204998016357,-0.04543352127075195,12,6.760462760925293,0.39620304107666016,0.6412577629089355,0.4416365623474121,142,0.005135793871866295,7.369903564453125,142,7.103288173675537,7.103288173675537,0.2666153907775879
M-2022-5,88,402,1.3836257457733154,7.541322708129883,-0.29401159286499023,64,4.371785640716553,-0.04077625274658203,-3.16953706741333,0.2532353401184082,12,0.06716417910447761,6.430603981018066,63,4.646664142608643,6.244447708129883,0.1861562728881836
M-2022-5,89,891,0.4805186688899994,7.3205180168151855,-0.015054702758789062,162,5.045485973358154,-0.0951833724975586,-2.2750320434570312,-0.08012866973876953,115,0.016835016835016835,5.510714054107666,155,6.414841175079346,5.205376625061035,0.30533742904663086
M-2022-5,90,7170,0.22905482351779938,6.288069725036621,0.07477617263793945,14,5.639954566955566,0.09908866882324219,-0.6481151580810547,0.024312496185302734,71,0.005718270571827057,8.220633506774902,71,8.130857467651367,8.130857467651367,0.08977603912353516
M-2022-5,91,4660,0.19408930838108063,5.5826849937438965,-0.006165981292724609,176,4.985426425933838,-0.018555641174316406,-0.5972585678100586,-0.012389659881591797,83,0.03111587982832618,7.354442596435547,83,7.443275451660156,7.443275451660156,-0.08883285522460938
M-2022-5,92,2704,2.0428614616394043,4.494271755218506,1.8399522304534912,107,3.994795083999634,-0.5949399471282959,-0.49947667121887207,-2.434892177581787,106,0.01775147928994083,5.873831272125244,140,9.392237663269043,6.1813435554504395,-0.3075122833251953
M-2022-5,93,37502,0.34589672088623047,8.035459518432617,0.14760208129882812,126,4.299605846405029,-0.04741716384887695,-3.735853672027588,-0.19501924514770508,131,0.07212948642739053,7.025417327880859,131,7.102643013000488,7.102643013000488,-0.0772256851196289
M-2022-5,94,471,1.2100830078125,6.7833380699157715,-0.1289520263671875,51,4.831919193267822,0.4434394836425781,-1.9514188766479492,0.5723915100097656,117,0.08492569002123142,5.672025203704834,117,5.466680526733398,5.466680526733398,0.20534467697143555
M-2022-5,95,50880,0.2878791391849518,5.664875507354736,0.032131195068359375,173,6.091923236846924,-0.24973249435424805,0.4270477294921875,-0.2818636894226074,28,0.001513364779874214,7.467645168304443,28,7.385371208190918,7.385371208190918,0.08227396011352539
M-2022-5,96,59656,0.5655092597007751,7.510839462280273,0.1422882080078125,97,4.8408732414245605,0.018279075622558594,-2.669966220855713,-0.1240091323852539,117,0.013242590854230924,5.06583833694458,117,4.861117362976074,4.861117362976074,0.20472097396850586
M-2022-5,97,45943,0.1819504350423813,5.514995574951172,0.07161855697631836,96,4.8408732414245605,0.018279075622558594,-0.6741223335266113,-0.053339481353759766,96,0.010708921924994015,4.8408732414245605,96,4.822594165802002,4.822594165802002,0.018279075622558594
M-2022-5,98,64696,0.17828954756259918,5.424968719482422,-0.043673038482666016,96,7.49275016784668,0.21705245971679688,2.067781448364258,0.2607254981994629,117,0.0012520093977989365,7.826843738555908,117,7.594439506530762,7.594439506530762,0.23240423202514648
M-2022-5,99,25387,1.3438078165054321,6.978578090667725,-0.5326309204101562,117,5.6966729164123535,0.7217965126037598,-1.281905174255371,1.254427433013916,117,0.011304998621341631,5.6966729164123535,96,6.7261962890625,4.974876403808594,0.7217965126037598
M-2022-5,100,29408,3.6905648708343506,5.260422229766846,-1.4003410339355469,137,5.480383396148682,-0.09988832473754883,0.21996116638183594,1.300452709197998,97,0.0034344396082698586,7.858628749847412,97,8.190964698791504,8.190964698791504,-0.3323359489440918
M-2022-5,101,62663,3.066833019256592,5.753603935241699,0.8065295219421387,102,6.02815055847168,-1.5003304481506348,0.27454662322998047,-2.3068599700927734,117,0.1386783269233838,8.206048965454102,96,9.963253021240234,9.017828941345215,-0.8117799758911133
M-2022-5,102,75510,0.39772456884384155,7.4302568435668945,-0.00136566162109375,101,6.02815055847168,-0.5019421577453613,-1.4021062850952148,-0.5005764961242676,117,0.0027810885975367503,6.999134540557861,117,6.848796367645264,6.848796367645264,0.15033817291259766
M-2022-5,103,2565,0.6505134105682373,4.9981160163879395,-0.1834712028503418,66,6.185624599456787,-0.053308963775634766,1.1875085830688477,0.13016223907470703,117,0.023781676413255362,7.742232322692871,117,7.644495010375977,7.644495010375977,0.09773731231689453
M-2022-5,104,3090,2.4431986808776855,6.170442581176758,-0.22894811630249023,162,3.2639687061309814,-0.5382122993469238,-2.9064738750457764,-0.3092641830444336,115,0.2941747572815534,4.602473735809326,115,4.7367634773254395,4.7367634773254395,-0.13428974151611328
M-2022-5,105,3665,0.5003170967102051,7.713682174682617,-0.031116485595703125,160,3.4414923191070557,0.20979094505310059,-4.2721898555755615,0.2409074306488037,168,0.06821282401091405,3.7607569694519043,110,4.020936965942383,4.054703235626221,-0.2939462661743164
M-2022-5,106,4012,0.3253849148750305,4.263294219970703,0.13151979446411133,65,4.673468112945557,0.013794422149658203,0.4101738929748535,-0.11772537231445312,107,0.015204386839481556,5.663959980010986,107,5.6289143562316895,5.6289143562316895,0.035045623779296875
M-2022-5,107,3512,0.21686112880706787,4.166665554046631,0.11796283721923828,92,3.994795083999634,-0.5949399471282959,-0.17187047004699707,-0.7129027843475342,155,0.004555808656036446,7.953888416290283,92,4.58973503112793,7.848348140716553,0.10554027557373047
M-2022-5,108,13707,0.346294105052948,7.478919506072998,0.08237552642822266,140,4.710963726043701,-0.007418632507324219,-2.767955780029297,-0.08979415893554688,142,0.0075144086962865685,4.848903179168701,142,4.79511022567749,4.79511022567749,0.05379295349121094
M-2022-5,109,2229,0.5761781334877014,4.51105260848999,0.4274601936340332,65,4.444303035736084,-0.2187366485595703,-0.06674957275390625,-0.6461968421936035,65,0.028712427097353072,4.444303035736084,107,6.8945512771606445,4.663039684295654,-0.2187366485595703
M-2022-5,110,8623,0.21396245062351227,6.452470779418945,0.01899242401123047,168,2.9674174785614014,0.16327357292175293,-3.485053300857544,0.14428114891052246,168,0.04151687347790792,2.9674174785614014,168,2.8041439056396484,2.8041439056396484,0.16327357292175293
M-2022-5,111,2530,0.35961201786994934,8.179280281066895,0.02251434326171875,176,3.35659122467041,-0.015199899673461914,-4.822689056396484,-0.037714242935180664,153,0.04031620553359684,6.1625142097473145,153,6.319734573364258,6.319734573364258,-0.15722036361694336
M-2022-5,112,3140,0.5314884185791016,6.914384841918945,0.11907243728637695,163,3.83616042137146,-0.13700389862060547,-3.0782244205474854,-0.2560763359069824,46,0.021337579617834394,3.8893585205078125,46,3.9731643199920654,3.9731643199920654,-0.08380579948425293
M-2022-5,113,4677,0.3543647229671478,5.514797687530518,0.09060096740722656,164,6.070018291473389,-0.13109874725341797,0.5552206039428711,-0.22169971466064453,129,0.0025657472738935213,7.5220818519592285,14,6.871761798858643,7.578868389129639,-0.056786537170410156
M-2022-5,114,3352,0.3294311463832855,5.351416110992432,-0.17601919174194336,28,7.45986270904541,0.711979866027832,2.1084465980529785,0.8879990577697754,117,0.0038782816229116944,8.932917594909668,117,8.838899612426758,8.838899612426758,0.09401798248291016
M-2022-5,115,28260,1.1283397674560547,7.6046366691589355,0.2672739028930664,162,3.7775063514709473,-0.2509279251098633,-3.8271303176879883,-0.5182018280029297,133,0.08573956121726822,5.46956205368042,133,6.111225605010986,6.111225605010986,-0.6416635513305664
M-2022-5,116,3962,0.3175973892211914,7.001043319702148,-0.06481218338012695,104,4.6570143699646,-0.15675783157348633,-2.344028949737549,-0.09194564819335938,117,0.00933871781928319,7.014769554138184,117,7.171982765197754,7.171982765197754,-0.1572132110595703
M-2022-5,117,93359,0.3576850891113281,9.042073249816895,0.08914470672607422,122,4.063209056854248,0.18384289741516113,-4.9788641929626465,0.09469819068908691,122,0.05222849430692274,4.063209056854248,122,3.879366159439087,3.879366159439087,0.18384289741516113
M-2022-5,118,4083,0.2991284132003784,6.30490255355835,0.010837554931640625,90,5.963210582733154,-0.1438136100769043,-0.3416919708251953,-0.15465116500854492,25,0.016409502816556454,7.0632643699646,90,6.107024192810059,6.995048999786377,0.06821537017822266
M-2022-5,119,2954,0.3484680950641632,5.984460830688477,-0.07174062728881836,120,3.0319485664367676,0.08757877349853516,-2.952512264251709,0.15931940078735352,120,0.07413676371022343,3.0319485664367676,120,2.9443697929382324,2.9443697929382324,0.08757877349853516
M-2022-5,120,2933,0.42501339316368103,5.72852897644043,0.049161434173583984,119,3.0319485664367676,0.08757877349853516,-2.696580410003662,0.03841733932495117,119,0.05080122741220593,3.0319485664367676,119,2.9443697929382324,2.9443697929382324,0.08757877349853516
M-2022-5,121,2473,0.5144957900047302,5.04184627532959,0.27835893630981445,120,3.2133495807647705,-0.17134428024291992,-1.8284966945648193,-0.4497032165527344,119,0.041649818034775576,4.554447650909424,119,4.629248142242432,4.629248142242432,-0.07480049133300781
M-2022-5,122,60842,0.4002079963684082,8.384319305419922,-0.12628173828125,117,4.063209056854248,0.18384289741516113,-4.321110248565674,0.31012463569641113,117,0.05701653463068275,4.063209056854248,117,3.879366159439087,3.879366159439087,0.18384289741516113
M-2022-5,123,4486,2.805413007736206,3.790243625640869,-2.2968740463256836,69,6.559924602508545,1.647500991821289,2.769680976867676,3.9443750381469727,68,0.23673651359786002,6.842685699462891,68,5.645855903625488,5.645855903625488,1.1968297958374023
M-2022-5,124,33764,0.25349175930023193,8.55571460723877,0.04301929473876953,14,4.598845958709717,-0.07174205780029297,-3.9568686485290527,-0.1147613525390625,117,0.008470560360146902,5.197865962982178,25,6.184355735778809,5.158725261688232,0.03914070129394531
M-2022-5,125,4601,0.43930116295814514,8.10888671875,-0.09790420532226562,88,4.991308689117432,0.37686824798583984,-3.1175780296325684,0.47477245330810547,29,0.010432514670723756,5.543478488922119,29,5.674258232116699,5.674258232116699,-0.13077974319458008
M-2022-5,126,2052,0.2707807421684265,7.000794887542725,-0.0628061294555664,93,4.299605846405029,-0.04741716384887695,-2.7011890411376953,0.015388965606689453,153,0.013157894736842105,5.507996082305908,153,5.529016971588135,5.529016971588135,-0.021020889282226562
M-2022-5,127,6176,1.138097882270813,7.584310531616211,-0.17598533630371094,143,4.18894100189209,0.3458883762359619,-3.395369529724121,0.5218737125396729,149,0.019268134715025906,8.720723152160645,117,6.884161949157715,8.814216613769531,-0.09349346160888672
M-2022-5,128,3079,0.8213099837303162,6.530189514160156,0.16238832473754883,43,5.418335437774658,-0.08311939239501953,-1.111854076385498,-0.24550771713256836,14,0.005846053913608314,7.633308410644531,153,5.7649383544921875,7.870692253112793,-0.23738384246826172
M-2022-5,129,41384,0.23468470573425293,7.655730247497559,-0.011197566986083984,14,4.133488655090332,0.1381843090057373,-3.5222415924072266,0.1493818759918213,153,0.012154455828339454,6.41459846496582,153,6.605562686920166,6.605562686920166,-0.1909642219543457
M-2022-5,130,7832,0.3363097012042999,6.422146797180176,-0.08285236358642578,90,5.71645975112915,0.10423803329467773,-0.7056870460510254,0.18709039688110352,156,0.010980592441266599,7.513895034790039,156,7.340351104736328,7.340351104736328,0.17354393005371094
M-2022-5,131,39752,0.5469924211502075,5.851441383361816,-0.13094329833984375,132,6.013082504272461,0.1815485954284668,0.16164112091064453,0.31249189376831055,133,0.01763433286375528,6.150400638580322,133,5.831533908843994,5.831533908843994,0.3188667297363281
M-2022-5,132,19465,0.8252086043357849,6.766939163208008,0.1479330062866211,134,4.605013847351074,-0.35415029525756836,-2.1619253158569336,-0.5020833015441895,131,0.0633958386848189,6.013082504272461,131,6.405720233917236,6.405720233917236,-0.3926377296447754
M-2022-5,133,56893,0.15650537610054016,7.266712665557861,-0.039581298828125,148,3.9346189498901367,0.030341386795043945,-3.3320937156677246,0.06992268562316895,153,0.00523790272968555,5.720337867736816,153,5.585061550140381,5.585061550140381,0.13527631759643555
M-2022-5,134,12693,0.9131430983543396,7.451555252075195,0.251558780670166,132,4.605013847351074,-0.35415029525756836,-2.846541404724121,-0.6057090759277344,93,0.00622390293862759,5.879841327667236,93,6.005341529846191,6.005341529846191,-0.12550020217895508
M-2022-5,135,3366,0.2817656695842743,8.169196128845215,0.05408477783203125,136,3.5000152587890625,0.16768312454223633,-4.669180870056152,0.11359834671020508,136,0.13398692810457516,3.5000152587890625,136,3.332332134246826,3.332332134246826,0.16768312454223633
M-2022-5,136,23775,0.27699014544487,7.800963401794434,-0.041613101959228516,135,3.5000152587890625,0.16768312454223633,-4.300948143005371,0.20929622650146484,93,0.02893796004206099,4.743381023406982,93,4.844748020172119,4.844748020172119,-0.10136699676513672
M-2022-5,137,3327,0.92302405834198,6.880845069885254,0.7096118927001953,50,5.048520088195801,-0.06336832046508789,-1.8323249816894531,-0.7729802131652832,14,0.0066125638713555755,5.400282382965088,117,6.165253162384033,5.99556303024292,-0.595280647277832
M-2022-5,138,44161,0.25930964946746826,8.194921493530273,0.030782699584960938,117,4.276742458343506,-0.030258655548095703,-3.9181790351867676,-0.06104135513305664,149,0.04295645479042594,4.5132012367248535,149,4.562226295471191,4.562226295471191,-0.04902505874633789
M-2022-5,139,2667,0.6886249780654907,7.681685447692871,0.0695180892944336,156,3.6177978515625,-0.05453801155090332,-4.063887596130371,-0.12405610084533691,156,0.04349456317960255,3.6177978515625,156,3.6723358631134033,3.6723358631134033,-0.05453801155090332
M-2022-5,140,78108,0.306182861328125,8.195378303527832,0.008027076721191406,142,3.0666799545288086,-0.013104677200317383,-5.128698348999023,-0.02113175392150879,142,0.016797255082705995,3.0666799545288086,142,3.079784631729126,3.079784631729126,-0.013104677200317383
M-2022-5,141,2325,0.6976392269134521,7.639885902404785,0.09055948257446289,154,4.679479122161865,-0.11761474609375,-2.96040678024292,-0.2081742286682129,140,0.02666666666666667,7.268355369567871,154,4.892677307128906,7.605548858642578,-0.33719348907470703
M-2022-5,142,65536,1.2495291233062744,8.686637878417969,-0.22579193115234375,140,3.0666799545288086,-0.013104677200317383,-5.61995792388916,0.21268725395202637,153,0.0563201904296875,5.06246280670166,140,3.079784631729126,5.862878322601318,-0.8004155158996582
M-2022-5,143,4893,0.4982157051563263,7.790211200714111,-0.060530662536621094,163,3.7655622959136963,-0.07749032974243164,-4.024648904800415,-0.016959667205810547,153,0.05988146331493971,3.977602005004883,153,3.9771151542663574,3.9771151542663574,0.0004868507385253906
M-2022-5,144,4171,0.5409300923347473,4.442319393157959,0.3121929168701172,146,5.112004280090332,-0.3305344581604004,0.669684886932373,-0.6427273750305176,146,0.010549029009829777,5.112004280090332,146,5.442538738250732,5.442538738250732,-0.3305344581604004
M-2022-5,145,2178,0.09314680844545364,0.9445897340774536,-0.11945748329162598,144,5.477161407470703,-0.25778675079345703,4.5325716733932495,-0.13832926750183105,156,0.002295684113865932,9.848770141601562,13,6.874231815338135,9.80104923248291,0.047720909118652344
M-2022-5,146,5639,0.25751951336860657,5.130977630615234,0.007828712463378906,144,5.112004280090332,-0.3305344581604004,-0.018973350524902344,-0.3383631706237793,115,0.006384110657918071,7.963854789733887,144,5.442538738250732,7.84183931350708,0.12201547622680664
M-2022-5,147,2716,2.0451114177703857,7.478507041931152,0.9908676147460938,157,5.385136127471924,-0.46401453018188477,-2.0933709144592285,-1.4548821449279785,93,0.02614138438880707,6.843493461608887,11,6.048503875732422,7.766220569610596,-0.922727108001709
M-2022-5,148,7219,0.24207812547683716,6.363768100738525,-0.04508256912231445,133,3.9346189498901367,0.030341386795043945,-2.4291491508483887,0.0754239559173584,133,0.05817980329685552,3.9346189498901367,133,3.9042775630950928,3.9042775630950928,0.030341386795043945
M-2022-5,149,74404,0.5732975602149963,8.159950256347656,0.14929485321044922,138,4.5132012367248535,-0.04902505874633789,-3.6467490196228027,-0.1983199119567871,117,0.025307779151658515,4.683589458465576,138,4.562226295471191,4.779655456542969,-0.09606599807739258
M-2022-5,150,2214,1.048072338104248,6.026861190795898,0.3713078498840332,58,5.956507205963135,-0.29531431198120117,-0.07035398483276367,-0.6666221618652344,117,0.03839205058717254,6.155982494354248,117,6.423443794250488,6.423443794250488,-0.26746129989624023
M-2022-5,151,2500,0.7247117161750793,7.7667236328125,-0.14328289031982422,143,4.329599380493164,0.12158918380737305,-3.437124252319336,0.26487207412719727,153,0.032,4.848258972167969,153,4.603928089141846,4.603928089141846,0.24433088302612305
M-2022-5,152,1141,0.44287651777267456,7.15724515914917,0.1722264289855957,51,6.404980182647705,-0.3009767532348633,-0.7522649765014648,-0.473203182220459,98,0.009640666082383873,10.0579195022583,98,10.252681732177734,10.252681732177734,-0.1947622299194336
M-2022-5,153,79655,0.23915182054042816,8.518474578857422,0.09973812103271484,2,3.89375376701355,0.0687246322631836,-4.624720811843872,-0.03101348876953125,140,0.032000502165589105,5.1920857429504395,140,5.506333827972412,5.506333827972412,-0.31424808502197266
M-2022-5,154,2882,0.5355744361877441,8.875760078430176,0.13588333129882812,16,3.808069944381714,0.03651762008666992,-5.067690134048462,-0.0993657112121582,14,0.07425399028452463,4.418535232543945,14,4.530324935913086,4.530324935913086,-0.11178970336914062
M-2022-5,155,10789,0.47577014565467834,9.009827613830566,0.042827606201171875,16,2.8187448978424072,-0.22206759452819824,-6.191082715988159,-0.2648952007293701,14,0.024098618963759384,3.733832359313965,14,3.959502935409546,3.959502935409546,-0.22567057609558105
M-2022-5,156,34655,0.18300966918468475,8.22795581817627,0.01907062530517578,139,3.6177978515625,-0.05453801155090332,-4.6101579666137695,-0.0736086368560791,142,0.01134035492713894,4.218716621398926,142,4.663613319396973,4.663613319396973,-0.4448966979980469
M-2022-5,157,2043,0.5874637961387634,7.61261510848999,0.03315544128417969,2,4.612888336181641,-0.053133487701416016,-2.9997267723083496,-0.0862889289855957,153,0.022515907978463045,5.98494291305542,153,6.11415433883667,6.11415433883667,-0.12921142578125
M-2022-5,158,14654,0.28672170639038086,7.523862838745117,0.022839069366455078,16,4.215532302856445,0.18126869201660156,-3.308330535888672,0.15842962265014648,140,0.01357990992220554,5.720196723937988,142,6.004654407501221,5.805856704711914,-0.08565998077392578
M-2022-5,159,2911,0.7256355285644531,8.042654991149902,-0.050459861755371094,13,2.6133837699890137,0.06046438217163086,-5.429271221160889,0.11092424392700195,46,0.18790793541738235,2.750075340270996,46,2.698843240737915,2.698843240737915,0.051232099533081055
M-2022-5,160,2122,0.949086606502533,8.129024505615234,-0.10656356811523438,42,3.278351306915283,0.046649932861328125,-4.850673198699951,0.1532135009765625,115,0.057492931196983975,4.277856349945068,115,4.0284342765808105,4.0284342765808105,0.2494220733642578
M-2022-5,161,3235,1.1888912916183472,4.555331230163574,-0.7256660461425781,146,6.634322643280029,0.35849857330322266,2.078991413116455,1.0841646194458008,45,0.0027820710973724882,9.165647506713867,60,6.951635360717773,8.887535095214844,0.27811241149902344
M-2022-5,162,382,0.642612636089325,7.762465000152588,0.013790130615234375,104,3.2639687061309814,-0.5382122993469238,-4.4984962940216064,-0.5520024299621582,28,0.03664921465968586,6.399023532867432,28,6.388343811035156,6.388343811035156,0.01067972183227539
M-2022-5,163,2474,3.5829501152038574,7.609960556030273,-0.19377899169921875,46,3.378730297088623,-0.18908238410949707,-4.23123025894165,0.00469660758972168,46,0.3468067906224737,3.378730297088623,46,4.815720081329346,4.815720081329346,-1.4369897842407227
M-2022-5,164,3179,0.5407642126083374,6.915226936340332,0.016977787017822266,117,5.299323081970215,0.17766332626342773,-1.6159038543701172,0.16068553924560547,149,0.04372444164831708,6.143521308898926,117,5.121659755706787,6.110398292541504,0.033123016357421875
M-2022-5,165,5617,1.50180184841156,4.124867916107178,-0.14038372039794922,53,5.898172855377197,-0.013173103332519531,1.7733049392700195,0.1272106170654297,56,0.10343599786362827,7.178928375244141,56,8.180116653442383,8.180116653442383,-1.0011882781982422
M-2022-5,166,4223,0.709055483341217,7.160871505737305,0.013443946838378906,9,3.6578481197357178,-0.33623409271240234,-3.503023386001587,-0.34967803955078125,25,0.02225905754203173,4.303585529327393,25,4.390172958374023,4.390172958374023,-0.08658742904663086
M-2022-5,167,558,0.3759136199951172,5.30711555480957,-0.24553728103637695,14,6.6501946449279785,0.6442265510559082,1.3430790901184082,0.8897638320922852,25,0.025089605734767026,7.07473087310791,14,6.508113861083984,6.8835906982421875,0.19114017486572266
M-2022-5,168,5548,0.27389368414878845,6.500300407409668,0.0651082992553711,110,2.9674174785614014,0.16327357292175293,-3.5328829288482666,0.09816527366638184,110,0.10310021629416005,2.9674174785614014,110,2.8041439056396484,2.8041439056396484,0.16327357292175293
M-2022-5,169,3467,1.0066628456115723,5.674700736999512,-0.22332334518432617,146,5.31364631652832,-0.2969508171081543,-0.3610544204711914,-0.07362747192382812,146,0.03691952696856071,5.31364631652832,146,5.774598121643066,5.774598121643066,-0.4609518051147461
M-2022-5,170,3734,0.8416956067085266,7.4209699630737305,-0.17245817184448242,111,5.3831706047058105,0.2704486846923828,-2.03779935836792,0.44290685653686523,117,0.025174076057846814,5.672683238983154,117,5.362724781036377,5.362724781036377,0.30995845794677734
M-2022-5,171,7203,0.753998875617981,7.70361328125,-0.014457225799560547,60,2.9368135929107666,-0.1270747184753418,-4.766799688339233,-0.11261749267578125,60,0.10495626822157435,2.9368135929107666,60,3.0638883113861084,3.0638883113861084,-0.1270747184753418
M-2022-5,172,8392,1.958363652229309,8.720260620117188,-0.010352134704589844,117,4.518577575683594,0.5264370441436768,-4.201683044433594,0.5367891788482666,117,0.0413489037178265,4.518577575683594,117,3.992140531539917,3.992140531539917,0.5264370441436768
M-2022-5,173,4748,2.006258487701416,4.77165412902832,-0.1420760154724121,2,5.508166313171387,-0.2154068946838379,0.7365121841430664,-0.07333087921142578,95,0.05307497893850042,6.091923236846924,95,6.341655731201172,6.341655731201172,-0.24973249435424805
