period,class_id,support,ref_support,size_sum_w1,direction_front_0_9_sum_w1,ipt_tail_20_29_sum_w1,total_norm_w1,total_norm_w1_std_floor_1,total_log_w1,delta_f1_from_ref
M-2022-9,10,930,2020,8148.530251250934,0.4088683061854571,8.19065261364841,5.642389562987589,4.655807891373641,7.254280112365381,-0.023506381124699716
M-2022-9,11,1941,1685,9326.371535979055,1.7196749205417379,5394.034926473399,1732.3232969627068,1005.0601446783471,72.72703345372167,-0.5682638858912817
M-2022-9,12,3307,2788,2384.252234727528,0.7180096868561494,258.1032238254665,10.81547050944728,9.14341854099127,17.43067685656694,0.022257988469659096
M-2022-9,13,1491,2093,3830.46564560157,0.8335071745971927,805.4698155488113,265.0218514828124,73.34276062224993,26.500500146868887,-0.16115668498535846
M-2022-9,14,7474,10401,12999.554494037146,1.6477845178479444,1549.8605344600442,23.78994386817449,18.28291296930232,29.08019256896748,-0.4781692234337964
M-2022-9,15,529,751,34611.68549054946,2.116580539117346,1245.2397861452532,70.73573221023828,59.48053309438515,78.46181620291759,-0.05901869002689941
M-2022-9,16,1595,2008,18954.791749615946,1.3090765464786622,3013.658880153367,28.065853748653968,22.184626399067962,43.4714987669231,-0.3445229238398242
M-2022-9,17,10138,10007,3826.151666697777,1.5758237629792506,103.97794683394133,10.18735897626083,7.776433418415408,22.05793491692788,0.004595112847250893
M-2022-9,18,26366,21926,4221.994096899158,2.072285524626292,2309.283448151464,21.10221606742455,18.04970494763171,38.35459512125948,-0.016942025592587173
M-2022-9,19,19469,13185,5537.97507207329,1.218343979956429,979.9636480876719,12.264720582138043,10.126071072908518,18.565409991197548,-0.198043415439083
M-2022-9,20,1992,1281,7309.9631970505,0.6023179368527977,20.971981603227874,8.667192588839123,7.424190259810163,8.706675397692234,-0.07932585577816764
M-2022-9,21,2626,2620,7294.920276681237,0.8583649703784237,485.43354447306154,8.250564592042988,6.717035564817941,12.545604828872866,-0.012292849724904409
M-2022-9,22,853,4636,15489.380115554206,1.2506471095772216,964.5518620774063,38.2990524188169,30.184532615693623,44.63089095385222,-0.19489348999201705
M-2022-9,23,8006,12840,11005.083058656175,2.3667859697127462,44.26244043602806,17.792264853504644,14.276938513273928,28.061093614279546,-0.046650819310936065
M-2022-9,24,9634,10253,9541.88563170551,6.1315957570943205,51.04756725632452,30.33369275912494,23.8494210585525,35.454557081061765,-0.03386621529623546
M-2022-9,25,43246,54557,2364.9460087879756,0.40403153386210644,169.4938910435211,3.104401127992751,2.71545512631631,7.066742823917197,-0.019099900160743588
M-2022-9,26,1325,2293,14398.580760147785,3.7985333541788378,2522.391855441911,66.29326685341952,47.68938746381871,65.9232353303803,-0.2559539335416622
M-2022-9,27,5401,19386,249.3830262451189,1.0538815377697996,657.1445955449979,18.541528836172127,14.561545226794827,26.177102811445774,-0.04961924772905324
M-2022-9,28,10545,16366,2074.3158580681697,2.991807484401244,20.584926706519635,12.794562823905123,8.798764844295606,16.857789138428046,-0.21551443689032745
M-2022-9,29,28520,29653,10567.596240659075,2.5665530650006962,5315.794837002933,99.08365941293724,65.27015410702762,100.20837028884567,-0.12481456118507495
M-2022-9,30,958,8131,4542.487381215055,0.7977087868820305,135.9193679746757,8.781316935853512,7.338146983533053,17.950318624754225,-0.5276687367060313
M-2022-9,31,3609,7973,948.5292569056745,0.41478167674310323,25.043470174015244,3.259154725225156,2.8278408796297834,4.001436106239012,-0.009184867073466219
M-2022-9,32,1740,2331,13534.580575896103,2.332791165549786,981.7932262311573,17.06421342388209,14.712340150629093,30.265303754780774,-0.13392035203502184
M-2022-9,33,452,204,15242.182240152688,3.812467464862051,5500.71403782752,61.79143908540688,47.23003342034262,105.03404684339198,-0.022882077479778662
M-2022-9,34,415,588,1066.3518195229906,0.7111220391771164,32.84793459552502,1728433745.2398653,25.80603843170192,7.787371985374563,-0.09666761068630225
M-2022-9,35,2218,875,4338.115639314694,2.6080185495298207,85.45776323586244,1886293981.1503167,38.24661609810896,37.983493554839114,0.026536488433103855
M-2022-9,36,325,826,6588.899467312353,2.8068839634941334,483.58073011734007,4819692391.067682,121.90919843224953,30.48862701892675,-0.3151121973947619
M-2022-9,37,378,1989,1002.2528430175469,0.33113074289544875,90.68641815700641,7.6551881964039765,6.07267068577487,10.973030752488851,0.1294694753056428
M-2022-9,39,5608,4388,503.81856821286493,0.8523929547189393,956.6027988405677,181.05784321560557,90.16991358507136,13.74397158721644,-0.023374371632044255
M-2022-9,40,725,2334,4880.828905829865,0.6343474278285022,7.8980309074254444,16.95111305445677,16.099684101556456,7.6341355215874405,-0.3988578990759095
M-2022-9,41,2456,2121,4893.266140556606,0.5610071535306158,1882.7043593842864,25.24818952010171,17.89346701282524,26.33022765042076,-0.21169456079845006
M-2022-9,42,1420,1839,2418.48208533419,3.2152256661228935,781.7741270898911,28.196729803443205,24.28440078560436,24.720463843831862,-0.5294208050318263
M-2022-9,43,4351,2042,2977.049632167156,0.9077816778472574,2437.2712049488887,32.7772829761458,22.28134030292619,47.28830807856862,-0.0010116219319267206
M-2022-9,44,1225,2910,2305.6056217126174,1.064158776912827,22.5999452977068,23.124629080538906,18.401484935460214,9.079651936098609,-0.07492791331231441
M-2022-9,45,1547,2192,2030.588226152332,6.352824987378444,3182.057334598635,90.45676337747001,60.61071346481883,98.1342304458825,-0.1830753107251969
M-2022-9,46,10981,9798,19294.069465464498,0.9965185370288033,2559.3353262540236,71.2149733726718,46.01180408002633,75.15238976966992,-0.09581305861587841
M-2022-9,48,3003,5001,854.2158397491338,5.3547817908945685,5.803148261456671,66673.17432853738,61.2232478877256,53.856370285524285,-0.9893564110215856
M-2022-9,49,29267,40220,3376.01854488531,0.6596680119118651,221.29782391961584,14.06212642277956,11.153397206565007,14.528462884678092,-0.10851263809146416
M-2022-9,50,7398,4546,9001.174924507783,2.697987958125209,228.0066199030974,20.724509887054836,17.20867557371115,50.019967689623535,-0.640326053565943
M-2022-9,51,15775,21842,3785.6176920981543,0.5804761758957246,285.7181523551,4.122999571231827,3.4881680196477376,7.676001397892276,-0.040021722885265176
M-2022-9,52,1722,2301,6007.255207173972,0.890801151446046,2607.2881893495783,43029442602.09837,514.1539222090963,37.21715441916004,-0.22221032467339374
M-2022-9,53,7117,9775,1316.3266702290975,0.29496913661213153,88.83444872279088,5.7828986999517955,3.968261336243937,5.5237626937912045,-0.039770906619838176
M-2022-9,54,4884,6663,2533.263258889438,1.7690658301869473,8230.02417075706,259.3021044112333,160.6945296728489,82.82266864558397,-0.4657135743105216
M-2022-9,55,4695,8193,590.7414041207996,1.339916292603871,0.6732133602713459,17486701.68974328,7.619283076470277,13.367698764355888,-0.19260192164835566
M-2022-9,56,10537,10094,1800.135534009164,8.296114154357225,0.0,33.44476588942648,24.942506261198613,31.380675013389556,-0.9594240981949255
M-2022-9,57,1758,3065,17138.08818414816,1.9269940073530092,15.579299107134592,36.946901250911296,30.621601238027026,43.6278053544117,-0.003952997772125877
M-2022-9,58,1789,2286,115.52773021874238,0.10644445715945666,0.0,10.715731648884562,2.5297629024322967,1.1155132382356427,0.006298648170263266
M-2022-9,59,5340,13724,7450.4066444196205,0.8450589306357434,4.034566362871207,7.288962028302004,5.549800012923463,12.681449120151196,0.010646877434130397
M-2022-9,60,40442,49622,1289.0608741305778,1.1695263170429933,318.68641594018356,8.523116231825924,6.549511642458698,13.972733316031018,-0.015571714671568704
M-2022-9,61,17276,19676,1518.2608296190192,0.7616647268523877,1478.0005347806025,11.339726441881504,9.293042378677194,24.17631024772903,-0.09325906948505558
M-2022-9,62,17050,15549,5085.729368846064,0.72661756637658,440.97801874275416,7.835381760103279,7.317300587383418,19.03183595207848,0.004758874123444001
M-2022-9,63,10110,11152,5057.631085853326,1.2042841867151435,375.3238515142614,6.258284059779659,5.273056550794962,11.487859401738618,-0.050329137482586384
M-2022-9,64,3493,2437,1391.618376092127,0.9710651739025271,81.63560722476677,1233438317.2975907,21.49506845474529,15.574132899243166,0.052405591879651214
M-2022-9,65,2712,3145,3817.8837538866346,0.3305268699204151,0.0,3.092743657025999,2.5874902555660584,2.6247997104298126,-0.1577384475952136
M-2022-9,66,3483,5149,40755.30956430331,1.4882000730792024,824.3463719432516,27.686041124924476,19.573644764163063,28.046011346400817,-0.26722017450490687
M-2022-9,67,2757,854,4357.364480789371,0.6882345046332988,412.57540992100996,7.696417014206451,5.905584026418014,11.358711463950039,-0.17944060925820787
M-2022-9,68,4418,7271,3934.784892718603,1.8305945613645034,177.0591615836964,10.367012109424191,8.133584283245083,20.815289061168514,-0.24655692558653475
M-2022-9,69,323,879,20172.02440854196,4.181919363757718,3410.3036345129035,50.00626416029349,39.99557836662338,85.4398863776394,-0.7808084901320833
M-2022-9,70,1678,2642,15007.125808544293,1.081178343058271,13.463861036398638,9.698267679139631,8.088937426354358,12.388878759311597,-0.23855328895511974
M-2022-9,71,75189,149408,1562.9881324452315,0.5877682979022796,237.82914259366532,5.116885415809236,4.362310593310331,11.258375617569138,-0.11448518924589757
M-2022-9,72,10841,17880,2841.876717963337,0.9540674776982815,323.4204873391613,7.7692488990661035,6.395201463380697,15.117147366522593,-0.287385305056859
M-2022-9,73,15275,29211,440.72302730610903,0.581953461134213,1.2610448555887177,3.428211150278992,2.642383616131836,4.671289058788851,-0.054962092974863985
M-2022-9,74,3563,9210,6754.495044770346,0.841765607006259,308.8159733148297,6.134304005444783,5.574777610293594,8.951046644931216,-0.18809867865260332
M-2022-9,75,14009,28060,1885.871111893911,0.2340139092947429,324.1722275472335,4.88779712897053,4.196361597695039,7.90326853540248,-0.3512072743687568
M-2022-9,76,4617,10523,3943.662495846669,3.5466721811609343,355.8324903414533,15.431771359412659,12.997740690234663,26.204238939116422,-0.0058928683199125365
M-2022-9,77,36366,81932,2380.30824552101,0.3964502003825348,29.5844265681853,2.5332228111992148,2.340912824313702,4.84208077583734,-0.07891588388022264
M-2022-9,78,25845,48009,2788.845022511994,0.22210441607201542,15.535765739029404,2.795438366683985,2.563381349507376,3.0701128883082713,-0.07403849611013569
M-2022-9,79,11394,25102,2302.306226355649,0.24039210524832622,24.033798000244666,2.460339722129451,2.2103821943705895,3.18337729732749,-0.06118076461433919
M-2022-9,80,1593,6096,17576.874846770606,1.8588417090519052,1768.5623405919598,26.061826586351778,21.002158416987086,31.35571944130873,-0.460140171768276
M-2022-9,81,3832,7217,578.2659739761399,1.4909715028567143,11.48868201616275,8.203637825335896,7.002205319828666,10.440735886970561,-0.03594471766444862
M-2022-9,82,36697,79609,2443.974737623039,0.5570460186934443,46.3957909389644,3.3816824985022995,3.0131593432372727,5.398532141840109,-0.1393060754485388
M-2022-9,83,24627,24502,25023.0796412919,0.7025697970904909,42.01834720201224,7.97404730216526,6.87749801743176,14.847354654153404,-0.014196888244129569
M-2022-9,84,2869,2397,301.5127691710611,2.7482021575418205,0.0,12.237742272096558,9.368291880514473,13.182978061753316,0.03203346358556314
M-2022-9,85,872,2080,2345.1877999294225,1.9939925899788287,410.2325423429781,32.59136633942917,27.902080815240375,54.82242872630553,-0.06120840230843594
M-2022-9,86,39714,27759,4413.344456136547,0.6514912353904285,180.53943814832846,6.04665899094249,5.3270683842895314,10.736768704395153,-0.027751365484375734
M-2022-9,87,6519,11231,12954.862119629786,1.3461029627457333,178.3101998556605,10.33749848270664,8.723294123916025,16.189131253818427,-0.055981097596387475
M-2022-9,88,241,204,5548.25840045561,1.0329102595395006,3256.175250183061,45.10342823625419,34.92829267845412,72.73430972371455,-0.13824610537370913
M-2022-9,89,675,486,5482.287407407429,1.6714403292181068,5634.8027983539105,279.2881499753955,251.04673377730526,96.71694165561424,0.04811388984050846
M-2022-9,90,4709,7635,345.0499157029532,0.12754227959863945,6.4013962868133305,4.457208257587761,3.763947509183323,1.4402323926323461,-0.05178836255982977
M-2022-9,91,3602,4262,755.1463053921505,0.1816357563489286,23.78733776089263,2.9947349946578603,2.2623697297265712,2.63520499252289,-0.017804569954508742
M-2022-9,92,1310,2288,437.11952169966935,0.605302140607484,286.3310121176533,23.042358702486165,15.475129979933387,18.77860546893256,-0.042262626262626224
M-2022-9,93,30365,34812,3206.615348039933,1.1794118340988198,1533.1636089334334,30.114048954775843,19.84750563155749,29.54752891292845,-0.02934929133412223
M-2022-9,94,386,633,7093.333623914427,1.9117329273383588,151.4108693694795,16.04960743903087,13.493620080972363,24.099158607276767,-0.020891690009336994
M-2022-9,95,29536,50223,765.3067019130997,0.18216847254527596,23.497352682577436,2.5584111881549436,1.7909510347107127,2.2994297356336255,-0.009803180061636163
M-2022-9,96,52984,55119,1709.9402886996882,1.939812044403826,1583.126671553914,49.61946144917507,28.10041663309593,42.576735479959716,-0.1969531679254346
M-2022-9,97,43419,41580,174.66155002696644,1.8623775867401926,12.096967496856955,146.08636859370137,20.101479465643315,14.381670534319722,-0.14289458684372836
M-2022-9,98,58568,63298,150.27545375633372,1.1220242481895812,216.78283801691964,26.651529279277106,17.198704581417175,14.501632831225082,-0.0008464827572735034
M-2022-9,99,22477,23955,7427.131983818665,2.3700624475640386,246.32274249926223,7907692327.484894,93.52442170808843,26.4236566842418,0.03193536974543465
M-2022-9,100,27459,30504,8239.242423952624,2.0734385152555177,257.7351224831621,5078018162.496861,72.86799364830514,58.278690655753785,-0.20951770337208508
M-2022-9,101,51530,60629,93.92351990334089,0.4677993352929458,87.25717261243682,902631486.5809003,16.536715265003494,4.844310416830638,-0.2986810291636284
M-2022-9,102,40247,79891,904.0460597736384,0.8685877063465879,1.469389196792293,4.5378944110702415,3.4646027600346523,7.225582663848954,-0.06495674906617288
M-2022-9,103,1956,1787,30687.847736664356,0.7109120288198226,58.39080389726776,1482953.867904773,100.6615754107753,14.070190008424133,-0.37164690091599306
M-2022-9,104,2027,3363,10330.783250970642,4.2354051409158044,1236.5672489192511,64.49556609527896,49.16200724733012,76.80130230719475,-0.6676770383379202
M-2022-9,105,5045,4895,6997.088419545833,0.7022987190869505,3064.9276653124944,34.064248022421395,24.005181291261845,40.26896509245983,-0.17621426620976643
M-2022-9,106,2618,3993,9827.021452457773,1.4390403794876332,0.0,9.214978131602003,8.363687845477727,18.7210313736161,-0.03389600972326745
M-2022-9,107,2968,3873,1266.6448647001755,0.9777901193068612,0.3010586108959412,6.402878436795642,5.301532387321847,6.422525200044925,-0.011789304584399196
M-2022-9,108,6913,11663,23314.76902275549,0.7691640740785898,208.65913530047177,9.24579015225412,7.902549131999058,15.95419659873765,-0.07188750673149313
M-2022-9,109,1610,1867,892.3456147471458,0.23816365977237863,8.903105590062282,11520372707.967981,147.58867474713162,3.7910882235106382,0.005473586005119047
M-2022-9,110,3967,9808,370.3467116404049,0.516398285447108,37.519955646522774,834156818.3437083,19.534581930580636,7.847024823143278,-0.13959089998360685
M-2022-9,111,1839,2817,8762.928221859707,1.5269915063576365,1557.6774633850293,17.55296341179739,13.187452451911234,35.83066845605148,-0.21308136025042435
M-2022-9,112,1178,3822,2744.6269719850798,2.6970732396393324,5057.430817383764,4801782795.17775,116.78496545405628,65.85341831630448,-0.18650214931117104
M-2022-9,113,2241,5042,167.03009552423572,0.3680573587930105,3.9097961770834107,3.4837478279353147,2.91929289122468,2.473781206516936,-0.008529951614077769
M-2022-9,114,1601,3329,158.45179126368274,0.8197805179212675,0.0,3251592759.089212,36.14271044271302,6.371229375418555,0.013572303250292794
M-2022-9,115,17781,22978,1747.1685888697202,1.144768320755789,3930.2400128243794,54.287602830792636,36.04669200605654,70.43123331917506,-0.06769598771435403
M-2022-9,116,3648,4023,2141.5653900434363,0.8391874190509828,2966.8979831838633,63.33463619266251,40.88516728975886,49.78642346378703,-0.060183170716728296
M-2022-9,117,70006,84936,4959.738435636835,1.0666417632589202,1514.3052596541254,23.13047791734557,15.75587970104768,31.086375018772873,-0.1743370636116628
M-2022-9,118,2321,3760,3308.1382814863387,1.93783436614812,0.013356311934510812,1507980.2398509074,8.192424403654213,14.47325416002472,-0.32549376717581613
M-2022-9,119,3117,2846,10557.205304891839,1.019501110474579,48.9826141006708,64171.348154030326,5.9766406570505906,12.703041033282132,-0.014431015554070226
M-2022-9,120,2480,2918,24121.269990769186,1.52314499546751,83.32933073912749,131.8418011396364,129.7224066827776,15.392023960239607,-0.14330991010704575
M-2022-9,121,165,2543,91729.72175073584,3.700244283177826,41.14545454545459,129640000382.6643,1352.0155077776267,66.63089130734616,-0.9363197932933216
M-2022-9,122,56147,61426,6491.752589204007,1.2675913205451037,1919.371430111172,28.425176703774834,18.915390333934692,40.96404249941742,-0.0408311737478847
M-2022-9,123,9087,3393,17170.00389086848,1.9613999537042304,122.73237377129635,10.809837161444564,9.165616509228837,20.993548905179228,-0.3919882209922058
M-2022-9,124,22061,30492,5995.819631979015,0.5624615127615074,165.16966294867134,4.574388649090899,3.9380150863481176,10.556166379861539,-0.03880932933016357
M-2022-9,125,4063,3522,7335.477326723573,0.5668374996139035,1274.4429151986255,15.614179569447748,11.862371946733317,27.818881417735117,-0.11240985048274421
M-2022-9,126,1866,2112,1818.898818876063,0.5638108374744227,940.4179775041412,93.66242247088269,57.736039429175705,19.726571845804163,-0.03641748064984762
M-2022-9,127,5140,3002,59253.50261771016,2.930420186801536,5722.43183597446,57.46293214795303,45.53685831666175,95.49973523038784,-0.09869212987016496
M-2022-9,128,4300,2342,5996.00197922667,0.9088290667884732,117.127540365023,1194.901956820017,38.16099093548082,9.684738484125365,0.014515647204680127
M-2022-9,129,26014,44177,3406.7010890855317,0.3525835675197565,30.574150358987946,3.058570176463776,2.653095744850056,5.191399422155507,-0.08374072565059776
M-2022-9,130,4858,7092,2057.365836920248,0.5120423408907732,43.68866548847969,3.4879674676179206,2.8727087233915625,4.192931769519312,-0.1082004425499723
M-2022-9,131,26109,30533,2852.0347370533814,0.9134760161277624,898.1715933249648,24.093923000604782,16.640685219314992,23.384949950807087,0.002604680461672837
M-2022-9,132,16414,23157,18928.891019470655,0.6012588515163623,2350.826440718479,29.775615569282728,21.34465552515849,43.20312552956984,-0.004049766831818347
M-2022-9,133,48332,54110,9600.159979046237,0.775631723338818,2112.651062852815,42.17183645676111,26.7224008607497,47.6025148190372,-0.07152130385629929
M-2022-9,134,8132,10738,36778.27764215369,1.487058088934334,1146.470513190029,32.984654190547865,25.11858838299622,50.98121208469463,0.0425248468634748
M-2022-9,135,3040,3069,7967.944735555883,2.1041728833324758,3819.539480865532,44.409428289825,33.21681862488968,62.82936001397891,-0.21512223260639174
M-2022-9,136,19209,22342,14576.0352850129,1.0706643456333849,2028.6515763643206,82618184236.58812,864.9314529798926,56.4008834823494,-0.06560816544077896
M-2022-9,137,698,4089,11180.934473719071,6.780170924718704,12342.536556250923,1370.8591748602557,891.6206710657798,197.9900939877387,-0.20200917984662936
M-2022-9,138,22985,43631,18295.85290261504,2.426208917890897,915.6596905375093,31.023851253592536,21.4692162892801,30.847182470609148,-0.22687813496789466
M-2022-9,139,1588,2846,72832.29751465225,1.7191767667201836,2108.2804886791487,27.796054216704167,22.357822447745832,44.44232373335619,-0.36069739356171643
M-2022-9,140,43801,71932,1249.531756977627,0.48697972697650505,58.18060589683528,3.6903770137329213,3.0197027705477986,8.9334628332833,-0.05513446861215621
M-2022-9,141,1280,2022,9815.370989428771,0.8702089515331355,4312.3234158630075,25.534435224851094,20.795064099468014,46.4600166430999,-0.2868908357848404
M-2022-9,142,27851,62604,3065.520498204259,0.8282788547537052,693.3947528839569,7.964078615482149,6.925441466101357,11.727048274475893,-0.14448880846776235
M-2022-9,143,3431,4384,16175.7097496367,1.4804030900101477,4636.878811985823,39.92411547542334,30.170636986412163,66.17430639461307,-0.1807662606838243
M-2022-9,144,2630,3642,1474.1899188387326,1.8168194052071003,6.857923089933044,4790760542.022873,96.52478053934334,12.68255857058816,0.010089916652861075
M-2022-9,145,1613,2224,11.217946194811049,0.33468875860254127,0.0,139801615.65671322,4.205291877315142,1.9415733229075478,0.0021911553524553984
M-2022-9,146,5594,4793,1674.8812489552429,1.506369787127739,507.27642825563225,453.14693091330605,106.24247087787714,17.55984204201361,-0.09764344673479997
M-2022-9,147,2227,2203,876.3857743074358,6.089867248420887,3658.668845663168,41586304746.51526,701.0868445846079,60.48324550808096,-0.6542597238811447
M-2022-9,148,5655,6812,10170.725345063804,1.682059381348668,5734.510965436249,40.929940735406255,31.574027710007815,59.24824803515607,-0.033046842304589874
M-2022-9,149,51310,74194,30342.27806790074,2.4663795211284754,4843.05810298996,77.87189738353973,55.826297672601434,82.71300025008122,-0.20421608397502677
M-2022-9,150,1340,2305,317.2092870786971,0.7086411758992459,16.191807232816604,981865741.3461696,24.268010823119013,10.88060105765291,-0.3500328282667312
M-2022-9,151,2080,2021,4886.82932240323,0.8399174057016707,211.65637441479845,8.699781782904225,7.700160678491689,13.492653947013062,0.010973470958881015
M-2022-9,152,491,1673,12503.674813711976,1.7019501048764187,1071.3718212949652,13.82025475337333,11.855856584972978,29.312255381991896,0.001996005548053237
M-2022-9,153,70434,70973,4193.112350606128,0.8679174044766725,1691.3165566224675,21.087568380847664,15.89663015708922,32.11282778866994,-0.06239509760080442
M-2022-9,154,2322,2978,10192.648783296861,0.9152874742079298,2540.2939338670203,27.682066395803346,23.133115555637815,63.11024501071785,-0.09375705738219742
M-2022-9,155,7193,11183,18760.72900511505,1.2178965861210236,1152.9075341003322,11.71294506644239,10.148225717519313,24.391934651830237,-0.061037895659807995
M-2022-9,156,24938,32897,4548.883457019542,0.8843859098192175,665.8874054236261,6.9959900019014745,6.0328265174308,13.277530084022072,-0.05332447211029334
M-2022-9,157,2878,2075,5584.437777238199,0.6929783902810687,566.2514244329648,6.8816460532805035,5.981513687863362,11.786902118157606,-0.3054271350470107
M-2022-9,158,9684,12544,4275.093768275201,0.6436857173941446,166.30479998303534,7.317867841213123,5.708727861757666,13.802307080443107,-0.11088640576839881
M-2022-9,159,2037,3182,12663.129225913897,0.9695876134380088,1983.2202706868254,79489150755.57773,828.8081813717702,30.101446455199074,-0.10718122827007243
M-2022-9,160,1444,1553,1968.2035484889548,0.8390199114215535,2659.5248076727557,19.057718294312217,15.071727652731166,36.03279606327632,-0.13699737320670835
M-2022-9,161,874,3031,10150.005640041474,2.2833519686353148,1373.803224423142,68796912779.1235,1069.463852610164,36.18402010866837,-0.09456003923217038
M-2022-9,162,192,486,22393.039866255163,1.085326646090535,3482.5236625514403,693.4797759002237,675.8015270570737,48.312566515978105,-0.19605906843299914
M-2022-9,163,2053,3156,10570.36884367186,2.109113560358979,194.8879615722023,10.652467614807582,8.87242313536934,23.432297509548555,-0.4194816080089271
M-2022-9,164,1875,3315,6139.062865761687,1.5129073906485668,513.5210594268478,66389173365.87935,684.4161177239716,26.650639932163536,-0.6459801584745217
M-2022-9,165,6351,5176,419.02271158968125,2.1440924551063167,68.42769579301726,9.996410186347404,7.993378987987435,12.823415543659868,-0.25656565711194934
M-2022-9,166,4856,2317,3428.2876915592014,1.3158506639913143,5230.053145968592,68.10948023409469,49.713673874547,71.63947848678289,-0.1821525838529131
M-2022-9,168,6371,3924,654.4552032487915,0.39310876197269395,5.063416337183978,5.022239282235479,3.504013604227717,4.035756380827371,0.053509059629918254
M-2022-9,169,2069,2891,3371.4777741424878,6.278598487096585,123.90292701855147,34221653127.456898,443.87371473061233,43.82607137787375,-0.09222786213809564
M-2022-9,170,2824,3774,23882.49249956086,2.290172171004533,1760.7409076715446,25.35122895933409,21.237970836530145,39.67431041755861,-0.27789128379549544
M-2022-9,171,7826,7082,4220.796417823354,0.6760594540981107,309.8778767189477,6.052259372130875,5.0854721474161835,11.494708325959273,0.033343155106939415
M-2022-9,172,9097,7688,5889.670623481432,4.60446902370417,372.8241896334763,25.307328487252626,21.388835593511523,43.900510755521694,-0.06987703878331575
M-2022-9,173,3337,4960,5517.246394168032,3.57945620704322,1.5532258064519109,22.984805162406694,14.976295304093918,20.92035200575912,-0.2962105522055214
M-2022-9,174,1445,4246,6404.4256968088885,5.086375778872686,4.571654005316654,897716338.2335639,59.07729027086483,37.87767541910084,-0.9677341969533405
M-2022-9,175,38778,50628,1292.3619978619965,0.7314655086683435,74.16337276650697,4.306523585001818,3.6792571272291017,10.241940369227207,-0.14221623326320232
M-2022-9,176,2678,4309,7156.708542188357,1.0888923976095328,40.15225431738733,5.326850162109069,4.538512155023684,8.160936244162635,-0.17107934366542865
M-2022-9,177,1300,1540,5093.7714285714255,5.478811188811188,521.1454845154846,32.15462847152821,28.61930687659187,71.37394098888745,-0.38291296535168595
M-2022-10,0,1642,1414,4759.256527297062,1.0488494212219202,1377.651661564277,12.740971284182894,11.110510139580398,23.520117201901627,-0.0058102836686775294
M-2022-10,1,4956,10792,412.454733605295,1.7747110824327468,66.57680277322572,12.09528785255395,9.488560132533506,12.058377305973647,-0.07333683726675932
M-2022-10,2,5086,7583,6318.7668344226095,1.4501537293226163,143.21688521455758,6.683281913926567,6.043134577298464,11.807727788016555,-0.1828927516478137
M-2022-10,3,1139,1593,2057.35900038966,0.4065465295655324,22.278907335483666,3.8429159601564074,3.1470051511792625,3.637204432587653,-0.057791903666857936
M-2022-10,4,972,3737,733.0974277357662,0.8378460969220047,6.156635733643443,43.3398565323568,42.15591684060082,6.055667389775173,-0.06984152325735615
M-2022-10,5,2902,2093,14001.384246757345,2.9548674440053695,258.0086358222726,20.195254637213885,16.83806926578091,37.26252641037451,-0.35190845557947237
M-2022-10,6,2429,2729,16514.46853799237,1.0436529349992705,53.94131313925223,22.389911696954663,18.482842151569358,17.026760737180737,-0.6189165789752069
M-2022-10,8,1940,1574,9630.438187558124,1.0216226306344074,2916.5078164503075,23.655595533157864,19.819047559143836,51.76220066246947,0.01530988944269418
M-2022-10,9,1291,1547,12347.834066284553,3.941845915509743,5779.326509367973,3284.487795331077,561.7533090329532,110.19843546676208,-0.3691473529748462
M-2022-10,10,1434,2020,20870.35481102503,3.991449521521189,8.287345512794001,22.235517738343905,19.497912226144663,24.73932376756405,-0.3114765660366219
M-2022-10,11,2001,1685,8522.180879886466,1.8263467672691847,5594.681484183724,721.9550715603178,422.39711615436283,74.58818261635923,-0.5684548069744577
M-2022-10,12,2580,2788,2833.6171082046058,2.0850555537019115,280.1659665454383,18.677028144734003,16.282870324247146,23.13039328646678,-0.1784290952153219
M-2022-10,13,1607,2093,4131.08308787609,0.8030947975754663,974.3949669550709,648.8754792923548,160.05496154621278,31.28773790817052,-0.15811669858258354
M-2022-10,14,10007,10401,8319.46940107987,1.2711814641970596,863.4122577132263,14.75605865307831,11.18191405965314,19.801067978641306,-0.4317841842975233
M-2022-10,15,951,751,2760.117172896699,1.1392605162972331,194.3213717146852,11.80350174930644,10.99308733166072,10.924755367847784,-0.026382628872693936
M-2022-10,16,2405,2008,12840.847870058227,2.0076264588216777,4819.585855538346,41.92969775267387,32.82598501391481,67.60800931505194,-0.28970440872262426
M-2022-10,17,11892,10007,3536.776992885993,1.0715181764288713,67.32793348893911,7.1996521427681435,5.584904384838654,14.708614121862148,-0.007084896852658451
M-2022-10,18,43004,21926,4304.225260561179,2.0158832786104344,2204.232540523479,20.95169956201235,17.962931999382704,38.24940367520212,0.00017560689335083257
M-2022-10,19,29160,13185,5456.645372711229,1.1209873031924604,827.2026875377463,10.939413352441766,9.028919483086735,16.81310625568664,-0.1869221617729513
M-2022-10,20,2388,1281,8188.932640368112,0.5630386514932197,22.77668004346467,44.430080871686236,43.285785233672314,8.030812395217138,-0.13479978405539816
M-2022-10,21,3959,2620,8294.845501601332,0.8848372343235723,355.4713439664963,7.830777563776794,6.437917311314436,12.0676960578731,-0.031283523930618395
M-2022-10,22,1178,4636,16527.798686297985,1.3455286815664225,828.5952642712016,36.281542236395815,28.6438546699762,44.722907593067184,-0.19881883857903648
M-2022-10,23,8236,12840,10932.873275824237,2.342098438736404,52.154736821400995,17.572027708602917,14.077115334629939,27.470408254157707,-0.02711739427977644
