strategy,budget,class_id,support,recall,f1
random,1000,56,12137,0.7949246106945703,0.6451785475458072
random,1000,163,1741,0.0,0.0
random,1000,174,1507,0.0006635700066357001,0.0012070006035003018
random,1000,48,3361,0.17911335911930973,0.18457764832132453
random,1000,38,193,0.02072538860103627,0.03940886699507389
random,1000,69,1866,0.01232583065380493,0.01763803680981595
random,1000,104,1744,0.0,0.0
random,1000,47,618,0.16019417475728157,0.205607476635514
random,1000,66,1955,0.0,0.0
random,1000,10,1004,0.38745019920318724,0.40520833333333334
random,1000,109,393,0.0,0.0
random,1000,26,807,0.14869888475836432,0.04804804804804805
entropy,50,56,12137,0.00032957073411881023,0.000656437187166653
entropy,50,163,1741,0.0034462952326249283,0.00636604774535809
entropy,50,174,1507,0.0,0.0
entropy,50,48,3361,0.0005950609937518596,0.0011858879335902757
entropy,50,38,193,0.05699481865284974,0.09954751131221719
entropy,50,69,1866,0.0037513397642015005,0.00671462829736211
entropy,50,104,1744,0.005160550458715597,0.00912316269640142
entropy,50,47,618,0.0,0.0
entropy,50,66,1955,0.0005115089514066496,0.0008968609865470852
entropy,50,10,1004,0.07270916334661355,0.12886142983230361
entropy,50,109,393,0.0,0.0
entropy,50,26,807,0.021065675340768277,0.029513888888888888
entropy,100,56,12137,0.00032957073411881023,0.0006583278472679394
entropy,100,163,1741,0.0022975301550832855,0.0044444444444444444
entropy,100,174,1507,0.0,0.0
entropy,100,48,3361,0.0002975304968759298,0.0005936479667557139
entropy,100,38,193,0.06217616580310881,0.10619469026548672
entropy,100,69,1866,0.0,0.0
entropy,100,104,1744,0.0028669724770642203,0.005382131324004306
entropy,100,47,618,0.0,0.0
entropy,100,66,1955,0.0005115089514066496,0.0009324009324009324
entropy,100,10,1004,0.06374501992031872,0.11625794732061762
entropy,100,109,393,0.0,0.0
entropy,100,26,807,0.0161090458488228,0.024459078080903106
entropy,200,56,12137,0.00032957073411881023,0.0006585446163977609
entropy,200,163,1741,0.0034462952326249283,0.006685236768802228
entropy,200,174,1507,0.0,0.0
entropy,200,48,3361,0.0002975304968759298,0.0005941770647653001
entropy,200,38,193,0.06217616580310881,0.10909090909090909
entropy,200,69,1866,0.0,0.0
entropy,200,104,1744,0.1875,0.15027573529411764
entropy,200,47,618,0.0,0.0
entropy,200,66,1955,0.0,0.0
entropy,200,10,1004,0.053784860557768925,0.10102899906454631
entropy,200,109,393,0.0,0.0
entropy,200,26,807,0.01486988847583643,0.024217961654894045
entropy,500,56,12137,0.00032957073411881023,0.0006588157786378984
entropy,500,163,1741,0.0011487650775416428,0.002288329519450801
entropy,500,174,1507,0.0,0.0
entropy,500,48,3361,0.008033323415650105,0.014365522745411013
entropy,500,38,193,0.04145077720207254,0.07729468599033816
entropy,500,69,1866,0.007502679528403001,0.00823045267489712
entropy,500,104,1744,0.12385321100917432,0.15406562054208273
entropy,500,47,618,0.0,0.0
entropy,500,66,1955,0.0,0.0
entropy,500,10,1004,0.0099601593625498,0.019646365422396856
entropy,500,109,393,0.0,0.0
entropy,500,26,807,0.009913258983890954,0.01873536299765808
entropy,1000,56,12137,0.3453077366729834,0.45593994778067887
entropy,1000,163,1741,0.0,0.0
entropy,1000,174,1507,0.0,0.0
entropy,1000,48,3361,0.008330853912526033,0.014017521902377972
entropy,1000,38,193,0.031088082901554404,0.0594059405940594
entropy,1000,69,1866,0.0021436227224008574,0.003427592116538132
entropy,1000,104,1744,0.0389908256880734,0.06647116324535679
entropy,1000,47,618,0.0,0.0
entropy,1000,66,1955,0.0,0.0
entropy,1000,10,1004,0.0,0.0
entropy,1000,109,393,0.0,0.0
entropy,1000,26,807,0.14002478314745972,0.09460025115110925
margin,50,56,12137,0.00041196341764851283,0.0007885191610156126
margin,50,163,1741,0.01263641585295807,0.023554603854389723
margin,50,174,1507,0.0,0.0
margin,50,48,3361,0.0002975304968759298,0.0005922416345869114
margin,50,38,193,0.05699481865284974,0.10091743119266056
margin,50,69,1866,0.0005359056806002144,0.00100150225338007
