config,recall_threshold,support_threshold,n_collapse_classes,collapse_classes,static_overall_macro_f1,care_overall_macro_f1,static_collapse_f1,care_collapse_f1,delta_collapse_f1,static_stable_f1,care_stable_f1,care_collapsed_count
tau0.05_sup100,0.05,100,10,"[26, 47, 48, 56, 66, 69, 104, 109, 163, 174]",0.6289523806967563,0.6839611984172657,0.007860236489645726,0.2493447324870786,0.24148449599743288,0.9029934829499145,0.8900048153485949,5
tau0.05_sup200,0.05,200,10,"[26, 47, 48, 56, 66, 69, 104, 109, 163, 174]",0.6289523806967563,0.6839611984172657,0.007860236489645726,0.2493447324870786,0.24148449599743288,0.9029934829499145,0.8900048153485949,5
tau0.05_sup50,0.05,50,10,"[26, 47, 48, 56, 66, 69, 104, 109, 163, 174]",0.6289523806967563,0.6839611984172657,0.007860236489645726,0.2493447324870786,0.24148449599743288,0.9029934829499145,0.8900048153485949,5
tau0.15_sup100,0.15,100,13,"[10, 26, 38, 47, 48, 50, 56, 66, 69, 104, 109, 163, 174]",0.6289523806967563,0.6839611984172657,0.03982594790476969,0.24260072097135704,0.20277477306658737,0.9029934829499145,0.8900048153485949,6
tau0.15_sup200,0.15,200,12,"[10, 26, 47, 48, 50, 56, 66, 69, 104, 109, 163, 174]",0.6289523806967563,0.6839611984172657,0.035569019321076256,0.23654813204568095,0.2009791127246047,0.9029934829499145,0.8900048153485949,6
tau0.15_sup50,0.15,50,13,"[10, 26, 38, 47, 48, 50, 56, 66, 69, 104, 109, 163, 174]",0.6289523806967563,0.6839611984172657,0.03982594790476969,0.24260072097135704,0.20277477306658737,0.9029934829499145,0.8900048153485949,6
tau0.1_sup100,0.1,100,12,"[10, 26, 38, 47, 48, 56, 66, 69, 104, 109, 163, 174]",0.6289523806967563,0.6839611984172657,0.027624577239994032,0.2423129599442874,0.21468838270429336,0.9029934829499145,0.8900048153485949,6
tau0.1_sup200,0.1,200,11,"[10, 26, 47, 48, 56, 66, 69, 104, 109, 163, 174]",0.6289523806967563,0.6839611984172657,0.02187143963371249,0.23568397556836163,0.21381253593464913,0.9029934829499145,0.8900048153485949,6
tau0.1_sup50,0.1,50,12,"[10, 26, 38, 47, 48, 56, 66, 69, 104, 109, 163, 174]",0.6289523806967563,0.6839611984172657,0.027624577239994032,0.2423129599442874,0.21468838270429336,0.9029934829499145,0.8900048153485949,6
