method,strategy,budget,confidence_threshold,silver_samples,silver_collapse_true_count,silver_collapse_pseudo_count,silver_correct_rate,replay_samples,ft_depth,holdout_overall_accuracy,holdout_overall_macro_f1,holdout_bad_accuracy,holdout_bad_macro_f1,holdout_bad_support,holdout_stable_accuracy,holdout_stable_macro_f1,holdout_stable_support,holdout_collapsed_count,holdout_severe_collapsed_count,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count
static,,0,,0,0,0,,890,,0.7525250807685768,0.6291476001460555,0.005898617511520737,0.02963947177697161,5425,0.9407524916370659,0.9005320599656045,28997,12,8,0.7525250807685768,0.6291476001460555,0.005898617511520737,0.02963947177697161,5425,0.9407524916370659,0.9005320599656045,28997,12,8,0.7519431632771048,0.6286470835004149,0.006916489789943643,0.027576567124341363,27326,0.9412229836584081,0.9027706369575663,144172,12,8
self_evolving+replay+kd,confidence>=0.9,0,0.9,628680,4445,164,0.9445,890,full,0.7357970110903286,0.5943807778650047,0.0014746543778801843,0.009521461451238455,5425,0.9335103631410145,0.8787477845325068,28997,12,11,0.556212736610376,0.463049335629557,0.001442244657139111,0.007621714979844967,22881,0.8078421601051058,0.7374981364470272,44146,12,11,0.7364500022293949,0.596463444146306,0.0015369977310985875,0.009223482875870851,27326,0.9335723996337708,0.8777604682941643,144172,12,11
self_evolving+replay+kd,confidence>=0.95,0,0.95,550768,2475,78,0.9664,890,full,0.7217857885091349,0.5722465054704513,0.0027649769585253456,0.018627450980392157,5425,0.9250267269027831,0.8559697934576775,28997,12,10,0.5578935376672738,0.4509533845880035,0.00317894652126675,0.013481541322626486,24851,0.7974639886386691,0.7086553862239645,49290,12,10,0.7225310207076779,0.573860671738689,0.0032569713825660544,0.015850874033851835,27326,0.9235149682323891,0.85307030675257,144172,12,10
self_evolving+replay+kd,confidence>=0.99,0,0.99,392423,434,13,0.9901,890,full,0.6747529709610989,0.533484713068642,0.005529953917050691,0.023194822799482897,5425,0.9093354484946718,0.8247525940082345,28997,11,9,0.5449803718497732,0.43896663494476756,0.004276364718131786,0.014473666715405821,26892,0.7870843781548181,0.6864801031520009,61414,12,9,0.6748416184953625,0.5331436851990982,0.004318231720705555,0.016490268447885214,27326,0.9078253752462336,0.8246474294425843,144172,12,9
self_evolving+replay+kd,confidence>=0.997,0,0.997,298370,100,1,0.9939,890,full,0.6364450490279431,0.49534881486186155,0.005898617511520737,0.018756767576155988,5425,0.8936786564127324,0.7765191147527502,28997,12,9,0.5342578832795536,0.42495344356856085,0.004627929185337545,0.014560183840063572,27226,0.7818449891546281,0.6421855605444962,70537,12,8,0.6368308131094467,0.49588583344813464,0.004647588377369538,0.015101616682719754,27326,0.8924062924839775,0.7762623743405326,144172,12,8
