method,period,class_id,groups,support,precision,recall,f1
bn_static,M-2022-7,112,degraded_noncollapsed,1780,0.8697342838626053,0.7539325842696629,0.8077038820343063
bn_static,M-2022-7,113,stable,2014,0.9904378459989934,0.9771598808341608,0.9837540614846289
bn_static,M-2022-7,114,,1939,0.8444643657552667,0.9716348633316142,0.9035971223021583
bn_static,M-2022-7,115,,13745,0.9671859157526039,0.7634048744998181,0.8532975522485159
bn_static,M-2022-7,116,,3519,0.9653069004956157,0.7195225916453538,0.8244871377401498
bn_static,M-2022-7,117,,45039,0.6369470028687906,0.7493061568862541,0.6885730899890842
bn_static,M-2022-7,118,degraded_noncollapsed,1354,0.7904269081500647,0.9025110782865583,0.8427586206896551
bn_static,M-2022-7,119,stable,1430,0.889811320754717,0.8244755244755245,0.8558983666061706
bn_static,M-2022-7,120,,1510,0.587012987012987,0.8980132450331125,0.7099476439790576
bn_static,M-2022-7,121,final_collapsed;gradual_collapsed,7,0.0,0.0,0.0
bn_static,M-2022-7,122,,41710,0.9433123988700874,0.8246463677775114,0.8799969298862779
bn_static,M-2022-7,123,degraded_noncollapsed,1121,0.7602663706992231,0.6110615521855486,0.6775469831849654
bn_static,M-2022-7,124,,20257,0.9499115139164477,0.8744137828898653,0.9106004523956406
bn_static,M-2022-7,125,,2871,0.5402393726784978,0.9118773946360154,0.6785020085525463
bn_static,M-2022-7,126,,1107,0.954070981210856,0.8256549232158988,0.8852300242130751
bn_static,M-2022-7,127,,2163,0.899837574445046,0.768377253814147,0.8289276807980049
bn_static,M-2022-7,128,stable,2154,0.9012400354295838,0.9447539461467038,0.9224841341795105
bn_static,M-2022-7,129,degraded_noncollapsed,19427,0.801318719706563,0.944613167241468,0.867085617085617
bn_static,M-2022-7,130,stable,4594,0.6655416264866603,0.9013931214627775,0.7657174556213018
bn_static,M-2022-7,131,stable,26165,0.9232064668238464,0.9428243837187082,0.9329123019324584
bn_static,M-2022-7,132,stable,10712,0.9857928505957837,0.8032113517550411,0.8851851851851852
bn_static,M-2022-7,133,,36135,0.8946552258864882,0.9579631935796319,0.9252275248239272
bn_static,M-2022-7,134,,6337,0.9398330445739487,0.941612750512861,0.9407220558095538
bn_static,M-2022-7,135,,1882,0.7042864894194248,0.6896918172157279,0.6969127516778524
bn_static,M-2022-7,136,,14759,0.8153326265571164,0.8337285723965038,0.8244279923620649
bn_static,M-2022-7,137,degraded_noncollapsed,1585,0.5481481481481482,0.09337539432176656,0.15956873315363881
bn_static,M-2022-7,138,degraded_noncollapsed,28132,0.8060668913663469,0.5525735816863359,0.6556720163654386
bn_static,M-2022-7,139,degraded_noncollapsed,1011,0.3769633507853403,0.21364985163204747,0.2727272727272727
bn_static,M-2022-7,140,,13811,0.6424075295246089,0.7759032655129969,0.7028728846910665
bn_static,M-2022-7,141,,1364,0.5985748218527316,0.7390029325513197,0.6614173228346457
bn_static,M-2022-7,142,,23002,0.876048858204992,0.7171550299973916,0.7886785236182826
bn_static,M-2022-7,143,degraded_noncollapsed,2408,0.6655216831258051,0.643687707641196,0.6544226303567658
bn_static,M-2022-7,144,stable,3002,0.9349211673934921,0.9283810792804796,0.9316396456627111
bn_static,M-2022-7,145,stable,1697,0.9988179669030733,0.995875073659399,0.9973443493655946
bn_static,M-2022-7,146,,4786,0.9973675551168147,0.6333054743000418,0.7746964856230032
bn_static,M-2022-7,147,degraded_noncollapsed,55,0.17333333333333334,0.23636363636363636,0.2
bn_static,M-2022-7,148,,4632,0.9105381165919283,0.876727115716753,0.8933128024637044
bn_static,M-2022-7,149,,32883,0.6969740468534681,0.7382842198096281,0.7170346304363878
bn_static,M-2022-7,150,degraded_noncollapsed,1436,0.8543689320388349,0.3064066852367688,0.451050743208611
bn_static,M-2022-7,151,,1469,0.8113079019073569,0.8107556160653506,0.8110316649642493
bn_static,M-2022-7,152,degraded_noncollapsed,336,0.936046511627907,0.9583333333333334,0.9470588235294117
bn_static,M-2022-7,153,,39925,0.672716704479403,0.8986349405134627,0.7694353299448841
bn_static,M-2022-7,154,,1219,0.6224719101123596,0.6817063166529943,0.6507439310884886
bn_static,M-2022-7,155,,5019,0.646477132262052,0.7294281729428173,0.6854521625163827
bn_static,M-2022-7,156,absorber,19602,0.6417486338797814,0.8986838077747169,0.7487885743432797
bn_static,M-2022-7,157,,937,0.2953941541186891,0.7118463180362861,0.41752738654147104
bn_static,M-2022-7,158,,5930,0.8807542983915696,0.8033726812816189,0.8402857394831996
bn_static,M-2022-7,159,,1512,0.6945010183299389,0.45105820105820105,0.5469125902165196
bn_static,M-2022-7,160,,1230,0.45362058647516457,0.616260162601626,0.5225784212340572
bn_static,M-2022-7,161,,1512,0.9644153957879448,0.8783068783068783,0.919349255797854
bn_static,M-2022-7,162,,241,0.5714285714285714,0.3651452282157676,0.44556962025316454
bn_static,M-2022-7,163,final_collapsed;gradual_collapsed,1276,0.15296803652968036,0.052507836990595615,0.07817969661610269
bn_static,M-2022-7,164,,1702,0.09673055242390079,0.2520564042303173,0.13980772364347402
bn_static,M-2022-7,165,,5683,0.7857542420287152,0.7415097659686786,0.7629911280101395
bn_static,M-2022-7,166,degraded_noncollapsed,1530,0.28110599078341014,0.47843137254901963,0.35413642960812775
bn_static,M-2022-7,167,degraded_noncollapsed,23,0.07476635514018691,0.34782608695652173,0.12307692307692308
bn_static,M-2022-7,168,,2156,0.6984600099354198,0.6521335807050093,0.6745022787239147
bn_static,M-2022-7,169,,2090,0.9658653846153846,0.961244019138756,0.9635491606714628
bn_static,M-2022-7,170,,1882,0.8793103448275862,0.6503719447396387,0.7477092241905925
bn_static,M-2022-7,171,,6243,0.5760691750408974,0.7896844465801698,0.6661712046483346
bn_static,M-2022-7,172,,5217,0.5181614349775785,0.8859497795668009,0.6538869632878263
bn_static,M-2022-7,173,degraded_noncollapsed,1718,0.9928952042628775,0.6507566938300349,0.7862165963431786
bn_static,M-2022-7,174,final_collapsed;abrupt_collapsed,1067,0.0,0.0,0.0
bn_static,M-2022-7,175,,32188,0.7212007625941125,0.6933950540574128,0.707024629761622
bn_static,M-2022-7,176,degraded_noncollapsed,1623,0.611525086934923,0.758471965495995,0.6771177117711771
bn_static,M-2022-7,177,,1188,0.43795341733486065,0.9654882154882155,0.6025742054110849
bn_adabn,M-2022-7,0,,627,0.8129205921938089,0.9633173843700159,0.8817518248175182
bn_adabn,M-2022-7,1,,5041,0.9392737896494157,0.8928783971434239,0.9154886606325638
bn_adabn,M-2022-7,2,absorber,4913,0.6841576196220346,0.6926521473641359,0.6883786790735309
bn_adabn,M-2022-7,3,,814,0.9647630619684082,0.9754299754299754,0.9700671960904093
bn_adabn,M-2022-7,4,,1306,0.9352409638554217,0.9509954058192955,0.9430523917995444
bn_adabn,M-2022-7,5,absorber,949,0.4122674710910005,0.8640674394099052,0.5582028590878149
bn_adabn,M-2022-7,6,degraded_noncollapsed,1455,0.0786046511627907,0.2323024054982818,0.11746307558644657
bn_adabn,M-2022-7,7,,13,0.6,0.23076923076923078,0.3333333333333333
bn_adabn,M-2022-7,8,stable,1238,0.8762962962962964,0.9555735056542811,0.9142194744976816
bn_adabn,M-2022-7,9,degraded_noncollapsed,1255,0.7348406988694759,0.5697211155378487,0.6418312387791741
bn_adabn,M-2022-7,10,final_collapsed;gradual_collapsed,1346,0.9398305084745763,0.8239227340267459,0.8780680918448139
bn_adabn,M-2022-7,11,degraded_noncollapsed,1290,0.8942598187311178,0.45891472868217054,0.6065573770491803
bn_adabn,M-2022-7,12,degraded_noncollapsed,1813,0.7124270973530731,0.875896304467733,0.7857496288965858
bn_adabn,M-2022-7,13,absorber,1115,0.4849476439790576,0.6645739910313901,0.5607264472190693
bn_adabn,M-2022-7,14,absorber;degraded_noncollapsed,4897,0.2699396004336379,0.3559322033898305,0.3070283600493218
bn_adabn,M-2022-7,15,stable,538,0.7151898734177216,0.8401486988847584,0.7726495726495727
bn_adabn,M-2022-7,16,,949,0.2790224032586558,0.14436248682824027,0.19027777777777777
bn_adabn,M-2022-7,17,,9274,0.9680523004810657,0.8462367910286823,0.903055060123123
bn_adabn,M-2022-7,18,,12401,0.7152939769124947,0.9643577130876542,0.8213598901098901
bn_adabn,M-2022-7,19,degraded_noncollapsed,9918,0.8974212579693596,0.9508973583383746,0.9233857149850688
bn_adabn,M-2022-7,20,,1273,0.9044534412955466,0.8774548311076198,0.8907496012759171
bn_adabn,M-2022-7,21,,1255,0.9536321483771252,0.9832669322709163,0.9682228324833267
bn_adabn,M-2022-7,22,,449,0.6225490196078431,0.8485523385300668,0.7181903864278982
bn_adabn,M-2022-7,23,,5629,0.8439651216154199,0.9801030378397584,0.9069538056879829
bn_adabn,M-2022-7,24,degraded_noncollapsed,4214,0.9751196172248804,0.9672520170859041,0.9711698832499405
bn_adabn,M-2022-7,25,,35008,0.8380015519010788,0.956324268738574,0.893261649701837
bn_adabn,M-2022-7,26,final_collapsed;abrupt_collapsed,952,0.6817752596789424,0.7584033613445378,0.7180507210343113
bn_adabn,M-2022-7,27,,15113,0.9961387148477342,0.9047177926288625,0.9482298276639273
bn_adabn,M-2022-7,28,degraded_noncollapsed,10579,0.6664952429930573,0.735041119198412,0.6990919715903983
bn_adabn,M-2022-7,29,,19817,0.7269407403308803,0.6629661401826714,0.6934811295856427
bn_adabn,M-2022-7,30,,5745,0.998945518453427,0.9893820713664055,0.9941407958023611
bn_adabn,M-2022-7,31,,5940,0.9625041295011563,0.980976430976431,0.9716524929131233
bn_adabn,M-2022-7,32,degraded_noncollapsed,2014,0.5976364659538548,0.5273088381330685,0.5602743339488262
bn_adabn,M-2022-7,33,,273,0.3706293706293706,0.3882783882783883,0.37924865831842575
bn_adabn,M-2022-7,34,degraded_noncollapsed,802,0.9671052631578947,0.9164588528678305,0.941101152368758
bn_adabn,M-2022-7,35,,3174,0.9975601254792611,0.9017013232514177,0.9472116498427933
bn_adabn,M-2022-7,36,degraded_noncollapsed,1292,0.8083832335329342,0.8359133126934984,0.821917808219178
bn_adabn,M-2022-7,37,,939,0.9704545454545455,0.9094781682641108,0.9389774601429357
bn_adabn,M-2022-7,38,final_collapsed;abrupt_collapsed,102,0.7,0.4803921568627451,0.5697674418604651
bn_adabn,M-2022-7,39,,5963,0.9721394778342387,0.930404158980379,0.9508140531276779
bn_adabn,M-2022-7,40,degraded_noncollapsed,1205,0.9824074074074074,0.8804979253112033,0.9286652078774617
bn_adabn,M-2022-7,41,,1992,0.7623674911660777,0.43323293172690763,0.5524967989756722
bn_adabn,M-2022-7,42,degraded_noncollapsed,630,0.29064039408866993,0.09365079365079365,0.14165666266506602
