strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
random,0,56,12137,0.00041196341764851283,0.0008176614881439084,12137,0.00041196341764851283,0.0008176614881439084
random,0,163,1741,0.05571510626076967,0.05534950071326676,1741,0.05571510626076967,0.05534950071326676
random,0,174,1507,0.0,0.0,1507,0.0,0.0
random,0,48,3361,0.0017851829812555787,0.0035283740076448105,3361,0.0017851829812555787,0.0035283740076448105
random,0,38,193,0.06735751295336788,0.07262569832402235,193,0.06735751295336788,0.07262569832402235
random,0,69,1866,0.006966773847802787,0.009654660230226514,1866,0.006966773847802787,0.009654660230226514
random,0,104,1744,0.011467889908256881,0.01810774105930285,1744,0.011467889908256881,0.01810774105930285
random,0,47,618,0.0,0.0,618,0.0,0.0
random,0,66,1955,0.0010230179028132991,0.0016038492381716118,1955,0.0010230179028132991,0.0016038492381716118
random,0,10,1004,0.14043824701195218,0.22345483359746435,1004,0.14043824701195218,0.22345483359746435
random,0,109,393,0.0,0.0,393,0.0,0.0
random,0,26,807,0.01982651796778191,0.023651145602365115,807,0.01982651796778191,0.023651145602365115
