method,strategy,budget,confidence_threshold,silver_samples,silver_collapse_true_count,silver_collapse_pseudo_count,silver_correct_rate,replay_samples,ft_depth,holdout_overall_accuracy,holdout_overall_macro_f1,holdout_bad_accuracy,holdout_bad_macro_f1,holdout_bad_support,holdout_stable_accuracy,holdout_stable_macro_f1,holdout_stable_support,holdout_collapsed_count,holdout_severe_collapsed_count,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count
static,,0,,0,0,0,,0,,0.7525779818247086,0.6323503119704792,0.008342602892102336,0.02942768164930751,5394,0.9405118906478834,0.9028386274849826,28678,12,8,0.7525779818247086,0.6323503119704792,0.008342602892102336,0.02942768164930751,5394,0.9405118906478834,0.9028386274849826,28678,12,8,0.7519431632771048,0.6286470835004149,0.006916489789943643,0.027576567124341363,27326,0.9412229836584081,0.9027706369575663,144172,12,8
self_evolving,confidence>=0.9,0,0.9,628901,4445,169,0.9444,0,head,0.7557331519582837,0.6236763533969848,0.005005561735261402,0.027217194041875507,5394,0.9462305600111584,0.8897935230120202,28678,12,9,0.5844456798515976,0.4949292207933703,0.005244526025960404,0.02187513228054297,22881,0.8405270850461314,0.7564987230662628,43788,12,9,0.7555064165008476,0.6216574006067818,0.005233111322549952,0.025031402290923002,27326,0.94612684848653,0.8883426983083409,144172,12,9
self_evolving,confidence>=0.95,0,0.95,551127,2452,79,0.9663,0,head,0.7591188195507189,0.6241022436532093,0.005190952910641453,0.027850287181417032,5394,0.9476253574168352,0.8875373012218605,28678,12,9,0.6107237126700876,0.5104043325426607,0.004703706681675645,0.020356654702865424,24874,0.8530620590941621,0.7651592550926012,48905,11,9,0.7588346385999702,0.6208977400306613,0.004757373929590866,0.02332282927429322,27326,0.9475556973614849,0.8857022228522725,144172,12,9
self_evolving,confidence>=0.99,0,0.99,392870,434,15,0.9900,0,head,0.7502843431767084,0.5943272579697485,0.002224694104560623,0.016338217183133948,5394,0.9475556175465514,0.862782630084383,28678,12,10,0.648126153452592,0.5161314073041287,0.001524616986464376,0.009201608137367043,26892,0.8752067604526621,0.757189182626327,61061,12,10,0.7496193024790115,0.5924885246542513,0.001683378467393691,0.011969411574630382,27326,0.9466193158172184,0.8601085438827327,144172,12,10
self_evolving,confidence>=0.997,0,0.997,299243,105,1,0.9938,0,head,0.7350639535982165,0.5680774005206537,0.0027808676307007787,0.018707357576104006,5394,0.9480437966385382,0.8379845957076812,28678,12,10,0.65823458523847,0.5104988245844738,0.0024980713419786196,0.014350658518142915,27221,0.8926018406221017,0.7472172018974176,70085,12,10,0.7341185841604136,0.5662929861224634,0.0025250677010905365,0.014867699813835678,27326,0.9476319951169436,0.8361852475636354,144172,12,10
