method,confidence_threshold,class_id,silver_true_count,silver_pseudo_count,silver_class_accuracy,holdout_support,holdout_recall,holdout_f1,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
self_evolving,0.9,56,2689,9,0.3333333333333333,2342,0.0004269854824935952,0.0008428150021070375,9448,0.0004233700254022015,0.0008327261371916311,12137,0.000576748784707918,0.0011377488825680617
self_evolving,0.9,163,142,7,0.0,350,0.002857142857142857,0.005263157894736842,1599,0.0006253908692933083,0.0011607661056297156,1741,0.0005743825387708214,0.0010683760683760685
self_evolving,0.9,174,262,4,0.0,314,0.0,0.0,1245,0.0,0.0,1507,0.0,0.0
self_evolving,0.9,48,339,3,0.0,671,0.0029806259314456036,0.005934718100890208,3022,0.001985440105890139,0.003943476832073612,3361,0.0017851829812555787,0.0035450516986706058
self_evolving,0.9,38,33,14,0.5,42,0.09523809523809523,0.15384615384615385,160,0.0375,0.061855670103092786,193,0.06735751295336788,0.1078838174273859
self_evolving,0.9,69,211,20,0.0,392,0.002551020408163265,0.0044742729306487695,1655,0.002416918429003021,0.004134366925064599,1866,0.0021436227224008574,0.003693444136657433
self_evolving,0.9,104,84,20,0.0,342,0.0,0.0,1660,0.0,0.0,1744,0.0,0.0
self_evolving,0.9,47,65,7,0.0,125,0.0,0.0,553,0.0,0.0,618,0.0,0.0
self_evolving,0.9,66,293,35,0.0,388,0.0,0.0,1662,0.0,0.0,1955,0.0,0.0
self_evolving,0.9,10,190,17,0.6470588235294118,194,0.07216494845360824,0.1206896551724138,814,0.08845208845208845,0.13953488372093023,1004,0.08266932270916334,0.13397901533494755
self_evolving,0.9,109,40,6,0.0,66,0.0,0.0,353,0.0,0.0,393,0.0,0.0
self_evolving,0.9,26,97,27,0.07407407407407407,168,0.023809523809523808,0.035555555555555556,710,0.038028169014084505,0.05103969754253308,807,0.03593556381660471,0.049069373942470386
self_evolving,0.95,56,1472,6,0.5,2342,0.0004269854824935952,0.0008514261387824606,10665,0.00037505860290670416,0.0007476635514018691,12137,0.000576748784707918,0.0011496140581376253
self_evolving,0.95,163,66,0,,350,0.0,0.0,1675,0.0,0.0,1741,0.0,0.0
self_evolving,0.95,174,92,3,0.0,314,0.0,0.0,1415,0.0,0.0,1507,0.0,0.0
self_evolving,0.95,48,315,2,0.0,671,0.0029806259314456036,0.005943536404160475,3046,0.0013131976362442547,0.002612671456564337,3361,0.0011901219875037191,0.0023675643681562593
self_evolving,0.95,38,17,14,0.5,42,0.09523809523809523,0.14035087719298245,176,0.03409090909090909,0.05106382978723404,193,0.06735751295336788,0.09774436090225563
self_evolving,0.95,69,25,9,0.0,392,0.002551020408163265,0.004878048780487805,1841,0.0010863661053775121,0.002077922077922078,1866,0.0010718113612004287,0.002041858090862685
self_evolving,0.95,104,25,11,0.0,342,0.0,0.0,1719,0.0,0.0,1744,0.0,0.0
self_evolving,0.95,47,44,1,0.0,125,0.0,0.0,574,0.0,0.0,618,0.0,0.0
self_evolving,0.95,66,210,15,0.0,388,0.0,0.0,1745,0.0,0.0,1955,0.0,0.0
self_evolving,0.95,10,102,4,0.5,194,0.08247422680412371,0.14479638009049775,902,0.10199556541019955,0.16974169741697417,1004,0.09362549800796813,0.15798319327731092
self_evolving,0.95,109,17,3,0.0,66,0.0,0.0,376,0.0,0.0,393,0.0,0.0
self_evolving,0.95,26,67,11,0.09090909090909091,168,0.023809523809523808,0.037383177570093455,740,0.012162162162162163,0.018036072144288578,807,0.012391573729863693,0.01858736059479554
self_evolving,0.99,56,141,0,,2342,0.0004269854824935952,0.0008528784648187633,11996,0.00025008336112037347,0.0004995004995004995,12137,0.0002471780505891077,0.0004937052579609973
self_evolving,0.99,163,6,0,,350,0.0,0.0,1735,0.0,0.0,1741,0.0,0.0
self_evolving,0.99,174,7,1,0.0,314,0.0,0.0,1500,0.0,0.0,1507,0.0,0.0
self_evolving,0.99,48,126,1,0.0,671,0.0029806259314456036,0.005856515373352855,3235,0.0018547140649149924,0.003655193420651843,3361,0.0017851829812555787,0.0035190615835777126
self_evolving,0.99,38,5,6,0.8333333333333334,42,0.09523809523809523,0.14285714285714285,188,0.0425531914893617,0.061068702290076333,193,0.06735751295336788,0.09523809523809523
self_evolving,0.99,69,1,1,0.0,392,0.002551020408163265,0.004796163069544364,1865,0.0016085790884718498,0.0030303030303030303,1866,0.001607717041800643,0.0030272452068617556
self_evolving,0.99,104,7,5,0.0,342,0.0,0.0,1737,0.0,0.0,1744,0.0,0.0
self_evolving,0.99,47,14,0,,125,0.0,0.0,604,0.0,0.0,618,0.0,0.0
self_evolving,0.99,66,89,0,,388,0.0,0.0,1866,0.0,0.0,1955,0.0,0.0
self_evolving,0.99,10,20,0,,194,0.015463917525773196,0.03,984,0.018292682926829267,0.03474903474903475,1004,0.017928286852589643,0.03409090909090909
self_evolving,0.99,109,1,1,0.0,66,0.0,0.0,392,0.0,0.0,393,0.0,0.0
self_evolving,0.99,26,17,0,,168,0.005952380952380952,0.011695906432748537,790,0.0037974683544303796,0.007416563658838072,807,0.0037174721189591076,0.007263922518159807
self_evolving,0.997,56,28,0,,2342,0.0004269854824935952,0.0008517887563884157,12109,0.0004129160128829796,0.000822977532713357,12137,0.00041196341764851283,0.0008210854749979473
self_evolving,0.997,163,0,0,,350,0.0,0.0,1741,0.0005743825387708214,0.0011389521640091116,1741,0.0005743825387708214,0.0011389521640091116
self_evolving,0.997,174,1,0,,314,0.0,0.0,1506,0.0,0.0,1507,0.0,0.0
self_evolving,0.997,48,12,0,,671,0.0014903129657228018,0.002962962962962963,3349,0.0005971931919976113,0.001183431952662722,3361,0.0005950609937518596,0.0011792452830188679
self_evolving,0.997,38,1,1,1.0,42,0.09523809523809523,0.14285714285714285,192,0.0625,0.08955223880597014,193,0.06735751295336788,0.0962962962962963
self_evolving,0.997,69,0,0,,392,0.0,0.0,1866,0.0,0.0,1866,0.0,0.0
self_evolving,0.997,104,2,0,,342,0.0,0.0,1742,0.002296211251435132,0.004439511653718091,1744,0.0022935779816513763,0.004434589800443459
self_evolving,0.997,47,5,0,,125,0.0,0.0,613,0.0016313213703099511,0.002677376171352075,618,0.0016181229773462784,0.0026595744680851063
self_evolving,0.997,66,42,0,,388,0.002577319587628866,0.0047169811320754715,1913,0.0010454783063251437,0.0018867924528301887,1955,0.0010230179028132991,0.0018501387604070306
self_evolving,0.997,10,8,0,,194,0.03608247422680412,0.06140350877192982,996,0.0391566265060241,0.0657672849915683,1004,0.03884462151394422,0.06532663316582915
self_evolving,0.997,109,0,0,,66,0.0,0.0,393,0.0,0.0,393,0.0,0.0
self_evolving,0.997,26,6,0,,168,0.005952380952380952,0.011695906432748537,801,0.0024968789013732834,0.004739336492890996,807,0.0024783147459727386,0.004705882352941176
