strategy,budget,class_id,selected_count
margin,200,2,1
margin,200,6,1
margin,200,11,2
margin,200,14,6
margin,200,16,1
margin,200,17,1
margin,200,18,3
margin,200,19,4
margin,200,21,1
margin,200,23,1
margin,200,24,2
margin,200,27,3
margin,200,28,4
margin,200,29,2
margin,200,45,1
margin,200,46,1
margin,200,49,3
margin,200,53,1
margin,200,54,1
margin,200,55,1
margin,200,56,1
margin,200,60,19
margin,200,61,7
margin,200,63,5
margin,200,64,1
margin,200,67,2
margin,200,71,2
margin,200,72,2
margin,200,73,1
margin,200,77,3
margin,200,78,1
margin,200,79,1
margin,200,81,1
margin,200,82,4
margin,200,83,6
margin,200,86,4
margin,200,96,1
margin,200,97,4
margin,200,100,11
margin,200,101,7
margin,200,104,3
margin,200,105,1
margin,200,110,2
margin,200,112,1
margin,200,117,8
margin,200,123,7
margin,200,124,1
margin,200,127,2
margin,200,129,6
margin,200,131,2
margin,200,134,1
margin,200,136,1
margin,200,138,4
margin,200,139,2
margin,200,140,5
margin,200,142,1
margin,200,143,1
margin,200,147,2
margin,200,149,1
margin,200,153,11
margin,200,155,1
margin,200,156,2
margin,200,159,2
margin,200,163,1
margin,200,166,1
margin,200,171,3
margin,200,172,1
margin,200,175,1
margin,200,176,3
margin,500,1,2
margin,500,2,3
margin,500,5,2
margin,500,6,1
margin,500,10,1
margin,500,11,2
margin,500,13,1
margin,500,14,11
margin,500,16,1
margin,500,17,1
margin,500,18,3
margin,500,19,10
margin,500,21,1
margin,500,23,1
margin,500,24,2
margin,500,25,1
margin,500,27,3
margin,500,28,8
margin,500,29,6
margin,500,34,1
margin,500,45,3
margin,500,46,2
margin,500,49,5
margin,500,50,2
margin,500,52,2
margin,500,53,2
margin,500,54,4
margin,500,55,1
margin,500,56,4
margin,500,60,22
margin,500,61,15
margin,500,63,6
margin,500,64,1
margin,500,67,3
margin,500,70,1
margin,500,71,12
margin,500,72,3
margin,500,73,1
margin,500,75,1
margin,500,77,16
margin,500,78,1
margin,500,79,46
margin,500,80,1
margin,500,81,2
margin,500,82,11
margin,500,83,14
margin,500,86,8
margin,500,92,2
margin,500,96,6
margin,500,97,11
margin,500,100,12
margin,500,101,19
margin,500,104,6
margin,500,105,4
margin,500,110,2
margin,500,111,1
margin,500,112,1
margin,500,117,25
margin,500,122,6
margin,500,123,10
margin,500,124,1
margin,500,127,4
margin,500,129,22
margin,500,131,2
margin,500,134,1
margin,500,136,1
margin,500,138,9
margin,500,139,2
margin,500,140,19
margin,500,142,1
margin,500,143,3
margin,500,146,1
margin,500,147,2
margin,500,149,3
margin,500,150,2
margin,500,153,28
margin,500,155,5
margin,500,156,8
margin,500,158,1
margin,500,159,2
margin,500,162,1
margin,500,163,1
margin,500,164,1
margin,500,165,1
margin,500,166,2
margin,500,170,1
margin,500,171,6
margin,500,172,3
margin,500,175,8
margin,500,176,4
margin,1000,1,2
margin,1000,2,8
margin,1000,5,2
margin,1000,6,3
margin,1000,9,1
margin,1000,10,2
margin,1000,11,3
margin,1000,13,2
margin,1000,14,23
margin,1000,16,3
margin,1000,17,1
margin,1000,18,5
margin,1000,19,17
margin,1000,21,9
margin,1000,23,2
margin,1000,24,3
margin,1000,25,3
margin,1000,26,1
margin,1000,27,5
margin,1000,28,13
margin,1000,29,31
margin,1000,32,1
margin,1000,34,1
margin,1000,37,1
margin,1000,42,1
margin,1000,43,1
margin,1000,45,5
margin,1000,46,9
margin,1000,48,2
margin,1000,49,16
margin,1000,50,2
margin,1000,52,5
margin,1000,53,2
margin,1000,54,11
margin,1000,55,4
margin,1000,56,17
margin,1000,60,37
margin,1000,61,22
margin,1000,62,2
margin,1000,63,11
margin,1000,64,2
margin,1000,65,1
margin,1000,66,1
margin,1000,67,5
margin,1000,69,2
margin,1000,70,1
margin,1000,71,16
margin,1000,72,8
margin,1000,73,6
margin,1000,74,5
margin,1000,75,4
margin,1000,77,23
margin,1000,78,4
margin,1000,79,48
margin,1000,80,1
margin,1000,81,2
margin,1000,82,21
margin,1000,83,23
margin,1000,86,15
margin,1000,92,2
margin,1000,93,4
margin,1000,96,16
margin,1000,97,17
margin,1000,99,2
margin,1000,100,14
margin,1000,101,38
margin,1000,103,2
margin,1000,104,11
margin,1000,105,7
margin,1000,107,1
margin,1000,109,1
margin,1000,110,4
margin,1000,111,4
margin,1000,112,1
margin,1000,115,2
margin,1000,116,3
margin,1000,117,56
margin,1000,119,1
margin,1000,122,12
margin,1000,123,23
margin,1000,124,3
margin,1000,127,6
margin,1000,129,43
margin,1000,130,2
margin,1000,131,7
margin,1000,132,2
margin,1000,133,1
margin,1000,134,2
margin,1000,135,1
margin,1000,136,5
margin,1000,137,1
margin,1000,138,16
margin,1000,139,4
margin,1000,140,43
margin,1000,141,1
margin,1000,142,5
margin,1000,143,5
margin,1000,146,3
margin,1000,147,3
margin,1000,149,13
margin,1000,150,5
margin,1000,152,1
margin,1000,153,46
margin,1000,154,4
margin,1000,155,10
margin,1000,156,12
margin,1000,157,1
margin,1000,158,2
margin,1000,159,3
margin,1000,162,1
margin,1000,163,3
margin,1000,164,1
margin,1000,165,2
margin,1000,166,3
margin,1000,168,1
margin,1000,170,1
margin,1000,171,9
margin,1000,172,4
margin,1000,174,1
margin,1000,175,20
margin,1000,176,5
margin,1000,177,1
